id_conce;dia;mes;qt_acidentes;id_risco
7;23;6;19;1
7;23;6;1;2
7;23;7;11;1
7;23;7;2;2
7;23;8;19;1
7;23;8;2;2
7;23;8;1;3
7;23;9;11;1
7;23;10;9;1
7;23;11;20;1
7;23;11;2;2
7;23;11;1;3
7;23;12;15;1
7;23;12;1;3
7;24;1;10;1
7;24;1;5;2
7;24;2;7;1
7;24;3;20;1
7;24;4;15;1
7;24;5;9;1
7;24;6;8;1
7;24;7;11;1
7;24;7;1;2
7;24;8;25;1
7;24;9;11;1
7;24;9;2;2
7;24;9;3;3
7;24;10;9;1
7;24;10;1;2
7;24;10;1;3
7;24;11;3;1
7;24;11;3;3
7;24;12;6;1
7;25;1;16;1
7;25;1;6;2
7;25;2;12;1
7;25;2;1;2
7;25;3;11;1
7;25;3;3;3
7;25;4;16;1
7;25;4;1;2
7;25;4;1;3
7;25;5;21;1
7;25;6;18;1
7;25;7;10;1
7;25;8;15;1
7;25;8;2;2
7;25;9;22;1
7;25;10;10;1
7;25;10;1;2
7;25;11;16;1
7;25;11;1;3
7;25;12;3;1
7;25;12;1;3
7;26;1;8;1
7;26;2;4;1
7;26;3;8;1
7;26;3;1;2
7;26;4;12;1
7;26;5;18;1
7;26;5;1;2
7;26;5;1;3
7;26;6;14;1
7;26;6;1;2
7;26;7;15;1
7;26;7;2;2
7;26;8;13;1
7;26;9;16;1
7;26;9;3;2
7;26;10;17;1
7;26;11;11;1
7;26;12;6;1
7;26;12;2;2
7;26;12;2;3
7;27;1;8;1
7;27;2;11;1
7;27;3;3;1
7;27;4;7;1
7;27;4;2;2
7;27;5;14;1
7;27;5;2;2
7;27;6;12;1
7;27;7;18;1
7;27;7;2;2
7;27;8;14;1
7;27;9;11;1
7;27;9;6;2
7;27;10;14;1
7;27;11;18;1
7;27;11;1;2
7;27;12;7;1
7;27;12;1;2
7;28;1;11;1
7;28;1;1;2
7;28;2;9;1
7;28;2;1;2
7;28;3;7;1
7;28;3;2;2
7;28;4;7;1
7;28;5;13;1
7;28;5;1;2
7;28;6;18;1
7;28;6;2;2
7;28;7;29;1
7;28;8;8;1
7;28;8;4;2
7;28;8;1;3
7;28;9;15;1
7;28;9;2;2
7;28;10;13;1
7;28;10;1;3
7;28;11;29;1
7;28;12;8;1
7;28;12;1;2
7;29;1;21;1
7;29;2;5;1
7;29;3;9;1
7;29;4;13;1
7;29;5;16;1
7;29;5;2;2
7;29;6;25;1
7;29;7;10;1
7;29;7;6;2
7;29;8;13;1
7;29;8;3;2
7;29;9;26;1
7;29;10;16;1
7;29;10;2;2
7;29;11;17;1
7;29;12;7;1
7;29;12;1;2
7;30;1;9;1
7;30;3;10;1
7;30;4;18;1
7;30;4;5;2
7;30;5;8;1
7;30;5;2;2
7;30;5;1;3
7;30;6;12;1
7;30;6;3;2
7;30;7;18;1
7;30;7;4;2
7;30;8;17;1
7;30;8;2;2
7;30;9;17;1
7;30;9;1;2
7;30;10;19;1
7;30;10;3;2
7;30;11;20;1
7;30;11;4;2
7;30;12;5;1
7;30;12;2;2
7;31;1;12;1
7;31;1;1;2
7;31;3;16;1
7;31;5;8;1
7;31;7;15;1
7;31;7;1;2
7;31;8;25;1
7;31;10;11;1
7;31;12;7;1
