id_conce;dia;mes;qt_acidentes;id_risco
4;1;1;2;1
4;1;2;4;1
4;1;3;6;1
4;1;3;1;2
4;1;4;6;1
4;1;4;1;2
4;1;5;4;1
4;1;6;6;1
4;1;7;7;1
4;1;7;1;2
4;1;8;14;1
4;1;9;5;1
4;1;10;8;1
4;1;11;20;1
4;1;12;7;1
4;1;12;1;2
4;2;1;4;1
4;2;2;9;1
4;2;3;8;1
4;2;3;1;2
4;2;4;2;1
4;2;5;5;1
4;2;6;8;1
4;2;7;12;1
4;2;8;11;1
4;2;9;16;1
4;2;10;8;1
4;2;11;5;1
4;2;12;10;1
4;3;1;3;1
4;3;2;10;1
4;3;2;1;2
4;3;3;14;1
4;3;3;1;2
4;3;4;1;1
4;3;4;1;2
4;3;5;4;1
4;3;5;1;2
4;3;6;12;1
4;3;7;5;1
4;3;8;5;1
4;3;8;1;2
4;3;9;8;1
4;3;10;16;1
4;3;11;8;1
4;3;12;11;1
4;4;1;6;1
4;4;1;1;2
4;4;2;7;1
4;4;3;11;1
4;4;4;9;1
4;4;5;7;1
4;4;6;6;1
4;4;7;2;1
4;4;8;10;1
4;4;9;12;1
4;4;10;11;1
4;4;10;1;2
4;4;11;7;1
4;4;11;1;2
4;4;12;12;1
4;5;1;5;1
4;5;2;9;1
4;5;3;17;1
4;5;3;2;2
4;5;4;8;1
4;5;5;11;1
4;5;6;8;1
4;5;6;1;2
4;5;7;6;1
4;5;8;10;1
4;5;9;13;1
4;5;10;18;1
4;5;11;6;1
4;5;12;6;1
4;6;1;8;1
4;6;2;11;1
4;6;3;8;1
4;6;4;12;1
4;6;5;6;1
4;6;5;1;2
4;6;6;15;1
4;6;7;6;1
4;6;8;9;1
4;6;9;14;1
4;6;10;15;1
4;6;10;1;2
4;6;11;6;1
4;6;12;8;1
4;7;1;8;1
4;7;2;7;1
4;7;3;8;1
4;7;4;5;1
4;7;5;6;1
4;7;6;11;1
4;7;7;7;1
4;7;8;4;1
4;7;9;4;1
4;7;10;6;1
4;7;10;1;2
4;7;11;4;1
4;7;12;16;1
4;8;1;5;1
4;8;2;12;1
4;8;3;11;1
4;8;4;4;1
4;8;5;9;1
4;8;6;12;1
4;8;7;11;1
4;8;7;1;2
4;8;8;2;1
4;8;9;9;1
4;8;9;1;3
4;8;10;10;1
4;8;11;5;1
4;8;12;5;1
4;9;1;12;1
4;9;1;1;2
4;9;2;13;1
4;9;3;12;1
4;9;3;1;2
4;9;4;9;1
4;9;5;5;1
4;9;6;8;1
4;9;6;1;3
4;9;7;15;1
4;9;8;2;1
4;9;9;6;1
4;9;10;9;1
4;9;11;12;1
4;9;12;11;1
4;10;1;10;1
4;10;2;6;1
4;10;3;12;1
4;10;3;1;3
4;10;4;9;1
4;10;5;8;1
4;10;6;7;1
4;10;7;2;1
4;10;8;7;1
4;10;9;8;1
4;10;10;17;1
4;10;11;11;1
4;10;12;10;1
4;11;1;13;1
4;11;1;1;2
4;11;2;17;1
4;11;3;12;1
4;11;3;1;3
4;11;4;10;1
4;11;5;6;1
4;11;6;6;1
4;11;6;1;2
4;11;7;4;1
4;11;7;1;2
4;11;8;7;1
4;11;9;8;1
4;11;10;11;1
4;11;11;15;1
4;11;11;1;2
4;11;12;12;1
4;11;12;1;3
4;12;1;8;1
4;12;1;1;2
4;12;2;6;1
4;12;3;11;1
4;12;4;6;1
4;12;5;10;1
4;12;6;10;1
4;12;6;1;2
4;12;7;9;1
4;12;8;5;1
4;12;9;10;1
4;12;10;6;1
4;12;11;8;1
4;12;11;1;2
4;12;12;7;1
4;13;1;14;1
4;13;2;5;1
4;13;2;1;2
4;13;3;16;1
4;13;4;10;1
4;13;4;1;2
4;13;5;9;1
4;13;6;11;1
4;13;7;6;1
4;13;8;8;1
4;13;9;8;1
4;13;10;9;1
4;13;10;1;2
4;13;11;8;1
4;13;12;13;1
4;13;12;3;2
4;14;1;11;1
4;14;2;13;1
4;14;3;9;1
4;14;3;1;2
4;14;4;4;1
4;14;4;1;2
4;14;5;10;1
4;14;6;11;1
4;14;7;4;1
4;14;8;7;1
4;14;8;2;2
4;14;9;9;1
4;14;10;14;1
4;14;10;2;2
4;14;11;8;1
4;14;11;1;2
4;14;12;20;1
4;14;12;1;2
4;15;1;10;1
4;15;2;8;1
4;15;2;2;2
4;15;3;13;1
4;15;4;5;1
4;15;4;1;2
4;15;5;8;1
4;15;6;9;1
4;15;7;8;1
4;15;8;12;1
4;15;9;5;1
4;15;9;1;2
4;15;10;17;1
4;15;11;4;1
4;15;11;2;3
4;15;12;9;1
4;16;1;12;1
4;16;2;3;1
4;16;3;6;1
4;16;4;5;1
4;16;5;13;1
4;16;6;6;1
4;16;7;12;1
4;16;8;5;1
4;16;8;1;2
4;16;9;11;1
4;16;9;1;2
4;16;10;9;1
4;16;11;9;1
4;16;12;9;1
4;17;1;14;1
4;17;2;14;1
4;17;3;9;1
4;17;4;9;1
4;17;5;8;1
4;17;5;1;2
4;17;6;13;1
4;17;7;8;1
4;17;8;5;1
4;17;9;7;1
4;17;10;12;1
4;17;11;3;1
4;17;11;1;2
4;17;12;8;1
4;18;1;8;1
4;18;2;5;1
4;18;3;7;1
4;18;3;1;2
4;18;4;4;1
4;18;5;7;1
4;18;5;1;2
4;18;6;12;1
4;18;6;1;2
4;18;7;15;1
4;18;7;1;2
4;18;8;4;1
4;18;9;8;1
4;18;9;1;2
4;18;10;9;1
4;18;10;1;2
4;18;11;12;1
4;18;12;10;1
4;18;12;1;2
4;19;1;11;1
4;19;2;6;1
4;19;3;8;1
4;19;4;9;1
4;19;5;10;1
4;19;5;1;2
4;19;6;11;1
4;19;6;1;2
4;19;7;8;1
4;19;8;13;1
4;19;9;9;1
4;19;9;1;2
4;19;10;4;1
4;19;11;5;1
4;19;12;9;1
4;19;12;1;2
4;20;1;13;1
4;20;2;9;1
4;20;3;13;1
4;20;3;2;2
4;20;3;1;3
4;20;4;5;1
4;20;4;1;3
4;20;5;10;1
4;20;6;5;1
4;20;7;10;1
4;20;8;11;1
4;20;9;11;1
4;20;10;7;1
4;20;11;7;1
4;20;12;10;1
4;21;1;10;1
4;21;2;11;1
4;21;3;9;1
4;21;4;7;1
4;21;5;7;1
4;21;5;1;2
4;21;6;7;1
4;21;7;8;1
4;21;8;9;1
4;21;9;9;1
4;21;9;3;2
4;21;10;11;1
4;21;10;1;2
4;21;11;12;1
4;21;12;17;1
4;22;1;9;1
4;22;1;1;2
4;22;2;14;1
4;22;3;13;1
4;22;3;1;2
4;22;4;11;1
4;22;5;17;1
4;22;5;1;2
4;22;6;16;1
4;22;7;8;1
4;22;8;10;1
4;22;9;4;1
4;22;10;7;1
4;22;11;14;1
4;22;12;7;1
4;23;1;6;1
4;23;1;1;2
4;23;2;5;1
4;23;3;7;1
4;23;4;3;1
4;23;5;9;1
4;23;6;12;1
4;23;7;12;1
4;23;8;3;1
4;23;9;7;1
4;23;10;9;1
4;23;11;10;1
4;23;12;9;1
4;24;1;10;1
4;24;2;6;1
4;24;2;1;2
4;24;3;12;1
4;24;4;12;1
4;24;5;6;1
4;24;6;4;1
4;24;7;11;1
4;24;8;7;1
4;24;9;11;1
4;24;9;1;2
4;24;10;12;1
4;24;11;17;1
4;24;12;7;1
4;25;1;10;1
4;25;2;8;1
4;25;2;1;2
4;25;3;6;1
4;25;4;8;1
4;25;5;10;1
4;25;5;1;2
4;25;6;6;1
4;25;7;6;1
4;25;8;10;1
4;25;9;6;1
4;25;10;17;1
4;25;11;17;1
4;25;11;1;2
4;25;12;3;1
4;26;1;9;1
4;26;2;9;1
4;26;3;6;1
4;26;3;1;2
4;26;4;10;1
4;26;5;11;1
4;26;5;1;2
4;26;6;5;1
4;26;7;13;1
4;26;8;12;1
4;26;9;9;1
4;26;10;15;1
4;26;10;1;2
4;26;10;1;3
4;26;11;8;1
4;26;12;3;1
4;26;12;1;2
4;27;1;17;1
4;27;2;13;1
4;27;3;10;1
4;27;3;1;2
4;27;4;9;1
4;27;5;5;1
4;27;5;1;2
4;27;6;5;1
4;27;7;7;1
4;27;8;3;1
4;27;9;2;1
4;27;10;15;1
4;27;10;1;2
4;27;11;14;1
4;27;12;7;1
4;28;1;9;1
4;28;2;12;1
4;28;3;10;1
4;28;3;1;2
4;28;4;12;1
4;28;5;12;1
4;28;6;10;1
4;28;7;4;1
4;28;8;6;1
4;28;8;1;3
4;28;9;13;1
4;28;10;11;1
4;28;11;7;1
4;28;11;1;2
4;28;12;11;1
4;29;1;7;1
4;29;3;7;1
4;29;3;2;2
4;29;4;12;1
4;29;5;6;1
4;29;6;11;1
4;29;7;6;1
