id_conce; id_acidente_tip; dia; mes; total; id_risco
4;24;1;1;1;1
4;13;2;1;1;1
4;24;2;1;1;1
4;13;2;1;1;1
4;24;2;1;1;1
4;13;3;1;1;1
4;24;3;1;1;1
4;13;3;1;1;1
4;13;3;1;1;1
4;24;3;1;1;1
4;24;4;1;1;1
4;13;4;1;1;1
4;13;4;1;1;1
4;13;4;1;2;1
4;13;4;1;1;2
4;13;5;1;1;1
4;30;5;1;1;1
4;24;5;1;2;1
4;11;5;1;1;1
4;13;5;1;2;1
4;18;5;1;1;2
4;13;6;1;2;1
4;13;6;1;1;1
4;24;6;1;1;1
4;13;6;1;1;1
4;25;6;1;1;1
4;11;6;1;2;1
4;24;6;1;1;1
4;13;6;1;1;1
4;11;6;1;1;1
4;29;6;1;1;1
4;13;6;1;2;1
4;25;6;1;1;1
4;18;6;1;1;1
4;13;7;1;2;1
4;51;7;1;1;3
4;29;7;1;1;1
4;13;7;1;1;1
4;24;7;1;1;1
4;13;8;1;1;1
4;24;8;1;1;1
4;13;8;1;1;1
4;13;8;1;2;1
4;24;8;1;1;3
4;13;8;1;1;1
4;35;9;1;1;1
4;29;9;1;1;1
4;13;9;1;1;1
4;25;9;1;1;1
4;18;9;1;1;1
4;18;10;1;1;1
4;13;10;1;1;1
4;25;10;1;1;1
4;29;10;1;1;1
4;24;11;1;1;1
4;29;11;1;1;1
4;13;11;1;1;1
4;24;11;1;2;1
4;24;11;1;1;1
4;13;11;1;1;1
4;13;11;1;1;1
4;11;11;1;1;1
4;18;11;1;1;1
4;18;11;1;1;2
4;13;12;1;1;1
4;13;12;1;1;1
4;24;13;1;1;1
4;24;13;1;1;1
4;24;13;1;1;1
4;21;13;1;1;1
4;29;13;1;1;1
4;29;13;1;1;1
4;24;13;1;1;1
4;29;13;1;1;1
4;18;14;1;1;1
4;24;14;1;1;1
4;25;14;1;1;1
4;24;14;1;1;1
4;13;14;1;2;1
4;11;14;1;1;1
4;29;14;1;1;1
4;29;14;1;1;1
4;80;15;1;1;1
4;13;15;1;2;1
4;29;15;1;1;1
4;13;15;1;1;1
4;24;15;1;1;1
4;13;15;1;1;1
4;24;15;1;1;1
4;25;15;1;1;1
4;13;16;1;1;1
4;13;16;1;2;1
4;13;17;1;2;2
4;6;17;1;3;1
4;29;17;1;1;1
4;24;18;1;1;1
4;18;18;1;1;1
4;80;20;1;1;1
4;24;20;1;2;1
4;29;20;1;1;1
4;29;20;1;1;1
4;80;20;1;1;1
4;13;20;1;1;1
4;29;20;1;1;1
4;13;20;1;1;1
4;25;20;1;1;1
4;13;21;1;1;1
4;13;21;1;1;1
4;18;21;1;1;2
4;13;21;1;1;1
4;24;21;1;1;1
4;24;21;1;1;1
4;29;21;1;1;1
4;33;21;1;1;1
4;13;21;1;3;1
4;13;21;1;1;1
4;13;21;1;1;1
4;18;21;1;1;1
4;13;22;1;1;1
4;13;22;1;2;2
4;13;22;1;1;1
4;13;22;1;1;1
4;13;22;1;1;1
4;80;23;1;1;1
4;24;23;1;2;1
4;13;23;1;1;1
4;24;23;1;1;1
4;18;23;1;2;1
4;13;23;1;1;1
4;29;23;1;1;1
4;29;24;1;1;1
4;13;24;1;1;1
4;80;24;1;1;1
4;11;24;1;1;2
4;13;24;1;1;1
4;13;24;1;1;1
4;24;25;1;1;1
4;29;25;1;1;1
4;18;25;1;1;1
4;11;26;1;2;1
4;24;26;1;1;1
4;24;26;1;1;1
4;24;26;1;1;3
4;46;26;1;1;1
4;13;26;1;1;1
4;33;26;1;1;1
4;13;26;1;1;1
4;24;27;1;1;1
4;29;27;1;1;1
4;29;27;1;1;1
4;18;27;1;1;1
4;18;27;1;1;1
4;29;27;1;1;1
4;29;27;1;1;1
4;13;28;1;2;1
4;21;28;1;1;1
4;11;28;1;2;1
4;13;28;1;1;1
4;19;28;1;1;2
4;11;28;1;1;1
4;24;28;1;1;1
4;13;29;1;1;1
4;13;29;1;1;1
4;24;29;1;1;1
4;24;29;1;1;1
4;24;30;1;1;1
4;24;30;1;1;1
4;6;30;1;1;3
4;11;31;1;1;1
4;24;31;1;1;1
4;29;31;1;1;1
4;13;31;1;1;1
4;18;31;1;1;1
4;13;31;1;1;1
4;13;1;2;1;1
4;13;1;2;1;1
4;13;1;2;1;1
4;13;1;2;1;1
4;80;1;2;1;1
4;25;1;2;1;1
4;18;1;2;1;1
4;18;1;2;1;1
4;13;2;2;1;1
4;13;2;2;1;1
4;13;2;2;2;1
4;25;3;2;1;1
4;28;3;2;1;1
4;29;3;2;1;2
4;18;3;2;1;2
4;25;4;2;1;1
4;13;5;2;1;1
4;44;5;2;1;3
4;6;5;2;1;2
4;24;5;2;1;1
4;29;6;2;1;1
4;45;6;2;1;1
4;13;6;2;2;1
4;24;6;2;1;1
4;13;7;2;1;2
4;18;8;2;1;1
4;13;8;2;2;1
4;29;8;2;1;1
4;13;8;2;1;1
4;18;9;2;1;1
4;11;9;2;1;1
4;25;9;2;1;1
4;24;9;2;1;1
4;13;9;2;1;1
4;18;9;2;1;1
4;13;10;2;2;1
4;24;10;2;1;1
4;13;10;2;1;2
4;21;10;2;1;1
4;13;10;2;1;2
4;33;10;2;1;1
4;6;11;2;1;1
4;24;11;2;1;1
4;13;11;2;1;1
4;29;11;2;1;1
4;13;11;2;1;1
4;13;11;2;1;1
4;29;11;2;1;1
4;29;11;2;1;1
4;13;11;2;1;1
4;13;11;2;2;3
4;29;11;2;1;1
4;13;11;2;1;1
4;18;11;2;1;1
4;13;12;2;2;1
4;25;12;2;1;1
4;25;12;2;1;1
4;18;12;2;1;1
4;29;12;2;1;1
4;13;12;2;1;2
4;80;12;2;1;1
4;29;12;2;1;1
4;24;12;2;1;1
4;13;12;2;1;1
4;13;12;2;1;1
4;18;12;2;1;1
4;29;12;2;1;1
4;25;12;2;1;1
4;24;12;2;1;1
4;13;12;2;1;1
4;24;12;2;1;1
4;13;13;2;1;1
4;21;13;2;1;1
4;13;13;2;2;1
4;30;13;2;1;1
4;13;13;2;2;1
4;11;15;2;4;1
4;13;15;2;2;1
4;18;15;2;1;1
4;24;15;2;1;1
4;13;15;2;1;1
4;13;15;2;2;1
4;13;16;2;1;1
4;24;16;2;1;1
4;13;16;2;1;1
4;18;17;2;1;1
4;11;17;2;1;1
4;13;17;2;1;1
4;13;17;2;2;1
4;13;17;2;1;1
4;13;17;2;2;1
4;25;17;2;1;1
4;13;17;2;1;1
4;13;17;2;1;1
4;6;18;2;1;1
4;80;18;2;1;1
4;13;18;2;1;1
4;24;18;2;1;1
4;6;18;2;1;1
4;13;19;2;2;1
4;18;19;2;1;2
4;13;19;2;2;1
4;11;19;2;1;1
4;13;19;2;2;1
4;13;20;2;2;1
4;18;20;2;1;1
4;24;21;2;1;1
4;24;21;2;1;1
4;13;21;2;1;1
4;24;21;2;1;1
4;25;21;2;1;1
4;24;21;2;1;1
4;25;22;2;1;1
4;13;22;2;3;1
4;6;23;2;1;1
4;24;23;2;1;1
4;80;23;2;1;1
4;30;23;2;2;2
4;13;24;2;2;1
4;29;24;2;1;1
4;33;24;2;1;1
4;13;24;2;1;1
4;13;24;2;2;1
4;13;25;2;2;1
4;13;25;2;2;1
4;13;25;2;1;1
4;29;25;2;1;1
4;80;26;2;1;1
4;18;26;2;1;1
4;18;26;2;1;3
4;13;26;2;2;1
4;13;26;2;1;1
4;13;26;2;1;1
4;13;26;2;1;1
4;13;27;2;1;1
4;13;27;2;1;1
4;33;27;2;1;1
4;24;28;2;1;1
4;24;28;2;1;1
4;24;28;2;1;1
4;24;28;2;2;1
4;19;1;3;1;1
4;13;1;3;2;1
4;24;1;3;1;1
4;13;1;3;1;1
4;13;2;3;2;1
4;29;2;3;1;1
4;24;2;3;1;1
4;13;2;3;2;1
4;13;3;3;1;1
4;25;3;3;1;1
4;24;3;3;1;1
4;29;3;3;1;1
4;24;3;3;1;1
4;13;4;3;2;1
4;25;4;3;1;1
4;25;4;3;1;1
4;11;4;3;2;1
4;13;4;3;1;1
4;11;4;3;3;1
4;11;4;3;1;1
4;18;4;3;1;1
4;29;4;3;1;1
4;29;4;3;1;1
4;13;4;3;1;1
4;13;4;3;1;1
4;24;4;3;1;1
4;19;5;3;1;1
4;18;5;3;1;1
4;29;5;3;1;1
4;13;5;3;2;1
4;29;5;3;1;1
4;29;5;3;1;2
4;80;6;3;1;1
4;13;6;3;1;1
4;6;6;3;1;1
4;27;6;3;1;1
4;29;6;3;1;1
4;29;6;3;1;1
4;18;6;3;1;1
4;13;7;3;3;1
4;29;7;3;1;1
4;11;7;3;1;3
4;29;7;3;1;1
4;19;7;3;1;1
4;18;7;3;1;3
4;13;7;3;1;1
4;37;8;3;1;3
4;80;8;3;1;1
4;45;8;3;2;1
4;24;8;3;1;1
4;13;8;3;1;1
4;18;8;3;1;2
4;13;8;3;1;1
4;24;9;3;1;1
4;11;9;3;2;1
4;11;9;3;1;1
4;13;9;3;2;1
4;13;9;3;2;2
4;24;9;3;1;2
4;13;10;3;1;1
4;29;10;3;1;1
4;24;10;3;2;1
4;18;10;3;1;1
4;80;11;3;1;1
4;28;11;3;1;1
4;13;11;3;2;1
4;29;11;3;1;3
4;13;11;3;2;1
4;80;11;3;1;1
4;24;11;3;1;1
4;25;11;3;1;1
4;24;11;3;1;1
4;40;11;3;1;1
4;11;12;3;2;1
4;11;12;3;2;1
4;51;12;3;1;3
4;13;12;3;1;1
4;24;12;3;1;1
4;18;13;3;1;1
4;25;13;3;1;1
4;13;13;3;1;2
4;18;13;3;1;1
4;45;14;3;1;1
4;18;14;3;1;1
4;13;14;3;1;1
4;24;14;3;1;1
4;13;14;3;1;1
4;29;14;3;1;1
4;24;15;3;1;1
4;13;15;3;1;1
4;29;16;3;1;1
4;13;17;3;1;1
4;24;17;3;1;1
4;29;17;3;1;1
4;24;17;3;1;1
4;80;18;3;1;1
4;80;19;3;1;1
4;13;19;3;2;1
4;24;19;3;1;1
4;25;19;3;1;1
4;13;19;3;1;1
4;24;19;3;1;1
4;13;20;3;1;1
4;13;20;3;2;2
4;24;20;3;1;1
4;24;20;3;1;1
4;24;20;3;1;1
4;24;20;3;1;1
4;25;20;3;1;1
4;13;21;3;2;1
4;13;21;3;1;1
4;45;22;3;1;1
4;25;22;3;1;1
4;30;23;3;1;1
4;24;23;3;2;1
4;40;23;3;1;2
4;24;23;3;1;1
4;13;23;3;1;1
4;13;23;3;2;1
4;25;24;3;2;1
4;13;24;3;1;1
4;13;24;3;2;1
4;11;24;3;1;1
4;24;24;3;1;1
4;13;24;3;1;1
4;29;24;3;1;1
4;80;24;3;1;1
4;18;24;3;1;1
