id_conce;dia;mes;qt_acidentes;id_risco
6;11;12;10;1
6;11;12;1;2
6;12;1;18;1
6;12;1;1;2
6;12;1;1;3
6;12;2;8;1
6;12;3;8;1
6;12;3;1;2
6;12;4;8;1
6;12;4;1;2
6;12;4;1;3
6;12;5;10;1
6;12;5;3;2
6;12;6;8;1
6;12;6;1;2
6;12;7;12;1
6;12;8;8;1
6;12;9;7;1
6;12;9;1;3
6;12;10;14;1
6;12;10;5;2
6;12;11;15;1
6;12;11;2;2
6;12;12;10;1
6;12;12;1;2
6;13;1;15;1
6;13;1;1;2
6;13;2;16;1
6;13;2;1;2
6;13;2;2;3
6;13;3;9;1
6;13;3;1;2
6;13;3;1;3
6;13;4;8;1
6;13;5;9;1
6;13;5;1;2
6;13;6;12;1
6;13;6;1;3
6;13;7;10;1
6;13;7;4;2
6;13;8;14;1
6;13;8;1;2
6;13;9;9;1
6;13;9;1;2
6;13;10;8;1
6;13;10;2;2
6;13;11;11;1
6;13;11;2;2
6;13;11;1;3
6;13;12;12;1
6;13;12;2;2
6;13;12;1;3
6;14;1;17;1
6;14;1;1;2
6;14;2;11;1
6;14;2;1;2
6;14;3;14;1
6;14;3;1;2
6;14;4;10;1
6;14;4;1;2
6;14;5;6;1
6;14;6;13;1
6;14;6;1;2
6;14;7;9;1
6;14;7;3;2
6;14;8;12;1
6;14;8;1;2
6;14;8;1;3
6;14;9;9;1
6;14;9;2;2
6;14;10;11;1
6;14;10;2;2
6;14;11;13;1
6;14;12;13;1
6;14;12;3;2
6;14;12;1;3
6;15;1;9;1
6;15;2;11;1
6;15;2;1;3
6;15;3;12;1
6;15;3;1;3
6;15;4;15;1
6;15;4;1;3
6;15;5;10;1
6;15;6;8;1
6;15;6;1;2
6;15;7;13;1
6;15;7;1;3
6;15;8;13;1
6;15;9;12;1
6;15;9;3;2
6;15;10;10;1
6;15;10;1;2
6;15;11;6;1
6;15;11;3;2
6;15;12;15;1
6;16;1;11;1
6;16;1;1;2
6;16;1;1;3
6;16;2;5;1
6;16;3;17;1
6;16;3;5;2
6;16;4;14;1
6;16;4;2;2
6;16;5;12;1
6;16;6;8;1
6;16;6;3;2
6;16;7;5;1
6;16;7;1;2
6;16;8;13;1
6;16;8;1;2
6;16;8;1;3
6;16;9;16;1
6;16;9;1;2
6;16;10;20;1
6;16;10;1;2
6;16;11;10;1
6;16;11;1;2
6;16;12;9;1
6;16;12;1;3
6;17;1;14;1
6;17;1;1;2
6;17;2;5;1
6;17;2;3;2
6;17;3;12;1
6;17;4;10;1
6;17;4;1;3
6;17;5;8;1
6;17;5;2;2
6;17;6;7;1
6;17;6;1;2
6;17;7;16;1
6;17;7;1;2
6;17;7;1;3
6;17;8;10;1
6;17;8;1;3
6;17;9;10;1
6;17;9;3;2
6;17;10;5;1
6;17;10;1;3
6;17;11;13;1
6;17;11;3;2
6;17;12;8;1
6;17;12;1;2
6;17;12;2;3
6;18;1;12;1
6;18;1;1;2
6;18;2;13;1
6;18;2;1;2
6;18;3;16;1
6;18;4;11;1
6;18;4;1;2
6;18;5;9;1
6;18;6;8;1
6;18;6;2;3
6;18;7;11;1
6;18;8;16;1
6;18;8;1;2
6;18;8;2;3
6;18;9;14;1
6;18;10;8;1
6;18;11;12;1
6;18;11;2;2
6;18;11;1;3
6;18;12;11;1
6;18;12;3;2
6;19;1;6;1
6;19;2;10;1
6;19;2;1;2
6;19;2;1;3
6;19;3;12;1
6;19;4;8;1
6;19;4;3;2
6;19;4;1;3
6;19;5;16;1
6;19;5;2;2
6;19;5;1;3
6;19;6;9;1
6;19;6;1;3
6;19;7;9;1
6;19;7;2;2
6;19;8;8;1
6;19;9;13;1
6;19;9;1;2
6;19;10;10;1
6;19;10;1;3
6;19;11;9;1
6;19;11;3;2
6;19;12;12;1
6;19;12;2;2
6;19;12;1;3
6;20;1;8;1
6;20;1;2;2
6;20;2;8;1
6;20;2;1;2
6;20;3;10;1
6;20;3;1;3
6;20;4;9;1
6;20;4;1;3
6;20;5;14;1
6;20;5;9;2
6;20;6;12;1
6;20;6;1;3
6;20;7;6;1
6;20;7;2;2
6;20;8;11;1
6;20;8;1;3
6;20;9;16;1
6;20;9;2;2
6;20;10;4;1
6;20;10;6;2
6;20;11;9;1
6;20;11;3;2
6;20;12;11;1
6;20;12;2;2
6;21;1;10;1
6;21;2;13;1
6;21;3;17;1
6;21;3;1;3
6;21;4;9;1
6;21;4;1;2
6;21;4;2;3
6;21;5;9;1
6;21;5;2;2
6;21;5;1;3
6;21;6;5;1
6;21;6;1;2
6;21;7;10;1
6;21;7;1;2
6;21;7;1;3
6;21;8;12;1
6;21;8;1;2
6;21;9;16;1
6;21;9;1;2
6;21;10;13;1
6;21;10;1;2
6;21;10;1;3
6;21;11;8;1
6;21;11;1;2
6;21;12;21;1
6;21;12;1;2
6;21;12;1;3
6;22;1;12;1
6;22;1;2;2
6;22;2;10;1
6;22;3;9;1
6;22;3;1;2
6;22;4;13;1
6;22;5;10;1
6;22;5;1;2
6;22;6;14;1
6;22;6;1;2
6;22;7;6;1
6;22;7;3;2
6;22;7;3;3
6;22;8;7;1
6;22;8;1;2
6;22;9;12;1
6;22;9;1;2
6;22;10;8;1
6;22;11;16;1
6;22;11;2;2
6;22;12;11;1
6;23;1;13;1
6;23;1;1;2
6;23;2;13;1
6;23;2;1;2
6;23;3;12;1
6;23;3;1;2
6;23;4;11;1
6;23;5;8;1
6;23;5;1;2
6;23;6;9;1
6;23;6;1;2
6;23;7;10;1
6;23;7;1;2
6;23;7;1;3
6;23;8;7;1
6;23;8;1;2
6;23;8;2;3
6;23;9;12;1
6;23;9;4;2
6;23;9;1;3
6;23;10;8;1
6;23;10;2;2
6;23;11;16;1
6;23;12;7;1
6;23;12;1;2
6;24;1;9;1
6;24;1;1;2
6;24;2;12;1
6;24;2;1;2
6;24;3;12;1
6;24;3;1;2
6;24;4;14;1
6;24;4;1;3
6;24;5;8;1
6;24;6;12;1
6;24;7;11;1
6;24;7;1;2
6;24;8;13;1
6;24;8;2;2
6;24;9;10;1
6;24;9;1;2
6;24;10;16;1
6;24;10;1;2
6;24;10;1;3
6;24;11;12;1
6;24;12;8;1
6;25;1;8;1
6;25;1;2;2
6;25;2;13;1
6;25;2;3;2
6;25;2;1;3
6;25;3;13;1
6;25;3;2;2
6;25;4;4;1
6;25;5;8;1
6;25;5;4;2
6;25;6;10;1
6;25;7;4;1
6;25;7;1;2
6;25;8;15;1
6;25;8;1;2
6;25;9;16;1
6;25;9;1;2
6;25;10;18;1
6;25;10;2;3
6;25;11;10;1
6;25;11;4;2
6;25;11;1;3
6;26;1;12;1
6;26;2;12;1
6;26;2;2;2
6;26;2;1;3
6;26;3;11;1
6;26;3;2;2
6;26;3;1;3
6;26;4;17;1
6;26;4;1;2
6;26;5;14;1
6;26;5;2;2
6;26;6;9;1
6;26;6;3;2
6;26;7;5;1
6;26;7;1;3
6;26;8;7;1
6;26;8;2;2
6;26;9;6;1
6;26;9;2;2
6;26;10;11;1
6;26;10;1;2
6;26;11;8;1
6;26;11;3;2
6;26;12;8;1
6;26;12;1;2
6;27;1;8;1
6;27;1;1;2
6;27;2;14;1
6;27;3;16;1
6;27;3;2;2
6;27;3;2;3
6;27;4;9;1
6;27;5;10;1
6;27;6;10;1
6;27;6;1;2
6;27;7;13;1
6;27;8;10;1
6;27;8;1;2
6;27;9;14;1
6;27;9;2;2
6;27;10;13;1
6;27;11;12;1
6;27;11;2;2
6;27;12;7;1
6;28;1;9;1
6;28;1;1;3
6;28;2;15;1
6;28;2;2;2
6;28;3;8;1
6;28;4;9;1
6;28;4;3;2
6;28;5;13;1
6;28;5;1;2
6;28;5;1;3
6;28;6;10;1
6;28;6;1;2
6;28;7;11;1
6;28;7;1;2
6;28;8;9;1
6;28;9;7;1
6;28;10;9;1
6;28;10;2;2
6;28;11;12;1
6;28;11;1;2
6;28;12;4;1
6;28;12;1;2
6;29;1;17;1
6;29;1;1;2
6;29;2;4;1
6;29;2;1;2
6;29;3;11;1
6;29;3;1;2
6;29;4;13;1
6;29;4;2;2
6;29;4;1;3
6;29;5;2;1
6;29;5;1;2
6;29;5;1;3
6;29;6;10;1
6;29;6;1;2
6;29;7;15;1
6;29;7;1;2
6;29;7;1;3
6;29;8;7;1
6;29;8;2;2
6;29;9;11;1
6;29;9;2;2
6;29;10;14;1
6;29;10;1;3
6;29;11;6;1
6;29;11;3;2
6;29;12;12;1
6;29;12;2;2
6;30;1;10;1
6;30;1;1;2
6;30;1;1;3
6;30;3;12;1
6;30;3;1;2
6;30;4;11;1
6;30;4;1;2
6;30;5;11;1
6;30;6;18;1
6;30;6;1;3
6;30;7;10;1
6;30;7;1;2
6;30;7;1;3
6;30;8;13;1
6;30;8;2;2
6;30;9;16;1
6;30;9;1;3
6;30;10;16;1
6;30;11;9;1
6;30;11;1;2
6;30;12;6;1
6;30;12;1;2
6;31;1;14;1
6;31;3;16;1
6;31;5;12;1
6;31;5;2;2
6;31;7;13;1
6;31;7;3;2
6;31;8;16;1
6;31;8;1;3
6;31;10;12;1
6;31;10;1;2
6;31;10;1;3
