id_acidente_tip; dia; mes; total; id_risco
33;1;1;1;v04
4;3;1;1;v04
119;3;1;1;v04
33;4;1;1;v04
7;4;1;3;v04
4;4;1;1;v04
7;4;1;3;v04
33;4;1;1;v04
4;5;1;1;v04
4;6;1;1;v04
119;6;1;2;v04
4;6;1;1;v04
4;7;1;1;v04
4;7;1;1;v04
127;8;1;1;v04
33;8;1;1;v04
4;9;1;2;v04
117;9;1;1;v04
4;9;1;1;v04
4;11;1;2;v04
119;11;1;1;v04
117;11;1;3;v04
117;12;1;2;v04
6;12;1;1;v04
119;12;1;1;v04
4;13;1;1;v04
33;13;1;1;v04
33;14;1;1;v04
117;14;1;1;v04
33;14;1;1;v04
4;14;1;1;v04
118;15;1;1;v04
4;15;1;1;v04
33;15;1;1;v04
7;15;1;1;v04
33;15;1;1;v04
6;15;1;1;v04
4;15;1;1;v04
117;16;1;1;v04
4;16;1;1;v04
7;16;1;3;v04
117;16;1;1;v04
117;16;1;1;v04
4;16;1;1;v04
117;17;1;1;v04
117;17;1;1;v04
33;17;1;1;v04
119;19;1;1;v04
6;19;1;2;v04
119;19;1;1;v04
4;20;1;1;v04
117;20;1;1;v04
119;21;1;1;v04
4;21;1;1;v04
119;21;1;1;v04
117;21;1;1;v04
117;22;1;1;v04
119;22;1;1;v04
117;22;1;1;v04
4;22;1;1;v04
33;22;1;1;v04
117;23;1;1;v04
7;23;1;3;v04
4;23;1;1;v04
117;23;1;2;v04
33;23;1;1;v04
119;23;1;1;v04
7;24;1;3;v04
273;24;1;1;v04
4;24;1;1;v04
6;24;1;1;v04
117;24;1;1;v04
7;24;1;1;v04
4;25;1;1;v04
33;25;1;1;v04
33;25;1;1;v04
126;26;1;1;v04
119;26;1;1;v04
4;26;1;1;v04
117;26;1;1;v04
119;26;1;1;v04
119;26;1;3;v04
4;27;1;1;v04
4;27;1;1;v04
4;27;1;1;v04
4;27;1;1;v04
117;27;1;2;v04
4;27;1;1;v04
4;27;1;2;v04
117;28;1;1;v04
4;28;1;1;v04
117;28;1;1;v04
4;28;1;1;v04
4;28;1;2;v04
4;28;1;1;v04
7;29;1;2;v04
4;29;1;1;v04
119;29;1;1;v04
33;30;1;1;v04
4;30;1;1;v04
273;30;1;2;v04
127;30;1;1;v04
4;30;1;1;v04
4;30;1;1;v04
119;31;1;2;v04
33;31;1;1;v04
4;31;1;1;v04
117;31;1;1;v04
126;31;1;1;v04
63;31;1;1;v04
7;31;1;1;v04
117;1;2;1;v04
4;2;2;2;v04
4;2;2;1;v04
118;3;2;1;v04
7;3;2;1;v04
4;4;2;1;v04
119;4;2;1;v04
4;4;2;1;v04
119;5;2;1;v04
119;5;2;1;v04
4;5;2;1;v04
117;5;2;3;v04
119;5;2;1;v04
33;5;2;1;v04
117;6;2;2;v04
117;6;2;1;v04
33;6;2;1;v04
117;6;2;1;v04
119;7;2;1;v04
119;7;2;1;v04
6;7;2;1;v04
119;7;2;1;v04
33;7;2;1;v04
117;8;2;1;v04
117;8;2;1;v04
33;8;2;1;v04
4;8;2;2;v04
126;8;2;1;v04
117;8;2;1;v04
119;8;2;2;v04
117;9;2;1;v04
33;9;2;1;v04
273;9;2;1;v04
33;9;2;1;v04
117;9;2;1;v04
117;10;2;2;v04
258;10;2;3;v04
124;11;2;1;v04
4;11;2;1;v04
117;12;2;1;v04
4;12;2;1;v04
117;12;2;1;v04
119;12;2;1;v04
117;13;2;1;v04
4;13;2;1;v04
117;13;2;1;v04
119;13;2;1;v04
119;13;2;1;v04
273;14;2;1;v04
6;14;2;1;v04
4;14;2;1;v04
33;14;2;1;v04
118;14;2;3;v04
119;15;2;2;v04
119;17;2;1;v04
117;17;2;1;v04
6;18;2;1;v04
4;18;2;1;v04
117;18;2;1;v04
6;18;2;1;v04
33;18;2;1;v04
4;18;2;2;v04
117;18;2;2;v04
33;19;2;1;v04
33;19;2;1;v04
126;19;2;1;v04
273;19;2;1;v04
4;19;2;1;v04
273;19;2;1;v04
4;21;2;1;v04
117;22;2;1;v04
119;22;2;2;v04
119;22;2;1;v04
119;23;2;1;v04
6;23;2;1;v04
117;24;2;1;v04
63;24;2;1;v04
117;24;2;1;v04
7;24;2;2;v04
117;25;2;1;v04
4;25;2;1;v04
273;25;2;1;v04
119;26;2;1;v04
7;27;2;1;v04
4;27;2;1;v04
273;27;2;1;v04
4;28;2;1;v04
33;28;2;1;v04
273;28;2;3;v04
4;28;2;1;v04
117;28;2;1;v04
117;1;3;1;v04
117;1;3;1;v04
117;2;3;3;v04
4;2;3;1;v04
33;3;3;1;v04
7;3;3;1;v04
4;4;3;1;v04
33;4;3;1;v04
33;4;3;1;v04
273;4;3;3;v04
117;4;3;2;v04
6;5;3;1;v04
6;5;3;3;v04
63;5;3;1;v04
33;5;3;1;v04
4;5;3;1;v04
4;5;3;1;v04
273;5;3;1;v04
33;5;3;1;v04
33;5;3;1;v04
273;5;3;1;v04
117;6;3;1;v04
117;6;3;1;v04
126;6;3;1;v04
4;6;3;3;v04
4;6;3;1;v04
4;6;3;2;v04
33;7;3;1;v04
4;7;3;1;v04
4;7;3;1;v04
4;8;3;1;v04
117;9;3;1;v04
273;9;3;1;v04
33;9;3;1;v04
117;10;3;1;v04
4;10;3;2;v04
273;10;3;1;v04
4;10;3;1;v04
273;10;3;1;v04
4;10;3;1;v04
117;10;3;1;v04
119;11;3;1;v04
117;11;3;1;v04
118;11;3;1;v04
4;11;3;1;v04
33;11;3;1;v04
33;11;3;1;v04
33;11;3;1;v04
119;11;3;1;v04
6;11;3;1;v04
33;12;3;1;v04
4;12;3;1;v04
4;12;3;1;v04
4;13;3;1;v04
273;13;3;1;v04
4;13;3;1;v04
117;13;3;1;v04
118;14;3;1;v04
117;14;3;1;v04
4;14;3;1;v04
118;14;3;1;v04
33;15;3;1;v04
117;16;3;1;v04
