id_conce;dia;mes;qt_acidentes;id_risco
8;9;10;6;1
8;9;10;1;2
8;9;11;5;1
8;9;12;4;1
8;10;1;5;1
8;10;2;1;1
8;10;3;8;1
8;10;4;4;1
8;10;5;4;1
8;10;5;1;2
8;10;6;9;1
8;10;6;1;2
8;10;7;5;1
8;10;8;8;1
8;10;8;1;2
8;10;9;4;1
8;10;10;9;1
8;10;11;5;1
8;10;12;4;1
8;10;12;3;2
8;11;1;5;1
8;11;1;1;2
8;11;2;9;1
8;11;3;5;1
8;11;3;1;2
8;11;4;7;1
8;11;4;1;2
8;11;5;3;1
8;11;5;1;2
8;11;5;1;3
8;11;6;1;1
8;11;7;4;1
8;11;7;3;2
8;11;8;2;1
8;11;8;1;2
8;11;9;5;1
8;11;10;8;1
8;11;11;6;1
8;11;12;8;1
8;11;12;1;2
8;12;1;5;1
8;12;2;7;1
8;12;2;1;2
8;12;3;5;1
8;12;4;5;1
8;12;5;4;1
8;12;6;2;1
8;12;6;1;2
8;12;7;6;1
8;12;8;5;1
8;12;8;1;2
8;12;9;5;1
8;12;9;1;2
8;12;10;2;1
8;12;11;12;1
8;12;12;5;1
8;12;12;1;2
8;13;1;6;1
8;13;2;12;1
8;13;2;2;3
8;13;3;8;1
8;13;3;2;2
8;13;4;6;1
8;13;4;1;2
8;13;5;3;1
8;13;5;2;3
8;13;6;3;1
8;13;7;5;1
8;13;8;1;1
8;13;8;1;2
8;13;9;5;1
8;13;10;4;1
8;13;11;4;1
8;13;12;6;1
8;13;12;1;2
8;14;1;5;1
8;14;2;1;1
8;14;3;5;1
8;14;4;8;1
8;14;4;2;2
8;14;5;5;1
8;14;5;1;2
8;14;6;5;1
8;14;7;6;1
8;14;7;1;2
8;14;8;6;1
8;14;8;1;2
8;14;8;2;3
8;14;9;4;1
8;14;10;5;1
8;14;11;2;1
8;14;12;9;1
8;15;1;5;1
8;15;1;1;2
8;15;2;10;1
8;15;3;10;1
8;15;4;2;1
8;15;5;2;1
8;15;5;1;2
8;15;6;5;1
8;15;7;7;1
8;15;7;1;2
8;15;7;1;3
8;15;8;2;1
8;15;9;3;1
8;15;9;2;2
8;15;10;5;1
8;15;10;1;2
8;15;11;3;1
8;15;11;2;2
8;15;12;6;1
8;16;1;5;1
8;16;2;9;1
8;16;3;8;1
8;16;4;6;1
8;16;5;8;1
8;16;5;1;2
8;16;5;1;3
8;16;6;4;1
8;16;6;1;2
8;16;6;1;3
8;16;7;3;1
8;16;8;8;1
8;16;9;6;1
8;16;10;12;1
8;16;11;2;1
8;16;12;4;1
8;17;1;5;1
8;17;2;7;1
8;17;2;1;2
8;17;3;12;1
8;17;4;8;1
8;17;5;7;1
8;17;5;2;2
8;17;6;2;1
8;17;6;1;2
8;17;7;5;1
8;17;7;1;2
8;17;8;6;1
8;17;9;5;1
8;17;10;3;1
8;17;10;1;2
8;17;11;11;1
8;17;11;2;2
8;17;12;4;1
8;18;1;2;1
8;18;1;1;2
8;18;2;5;1
8;18;2;3;2
8;18;3;5;1
8;18;4;5;1
8;18;4;2;2
8;18;5;4;1
8;18;6;2;1
8;18;7;2;1
8;18;8;4;1
8;18;9;8;1
8;18;9;1;2
8;18;9;1;3
8;18;10;7;1
8;18;10;1;2
8;18;11;3;1
8;18;12;10;1
8;19;1;7;1
8;19;1;2;2
8;19;1;2;3
8;19;2;6;1
8;19;3;8;1
8;19;3;1;2
8;19;4;4;1
8;19;4;1;2
8;19;4;1;3
8;19;5;6;1
8;19;5;2;2
8;19;6;4;1
8;19;7;1;1
8;19;7;2;2
8;19;8;4;1
8;19;8;1;2
8;19;8;3;3
8;19;9;9;1
8;19;10;6;1
8;19;10;1;2
8;19;10;1;3
8;19;11;10;1
8;19;12;7;1
8;19;12;2;2
8;19;12;1;3
8;20;1;9;1
8;20;2;8;1
8;20;2;1;3
8;20;3;6;1
8;20;3;1;2
8;20;4;5;1
8;20;5;3;1
8;20;6;3;1
8;20;6;1;2
8;20;7;9;1
8;20;8;4;1
8;20;9;5;1
8;20;9;1;2
8;20;9;1;3
8;20;10;9;1
8;20;10;1;2
8;20;11;13;1
8;20;11;1;2
8;20;12;13;1
8;20;12;1;2
8;21;1;6;1
8;21;1;2;2
8;21;2;1;1
8;21;3;7;1
8;21;4;3;1
8;21;4;1;2
8;21;5;4;1
8;21;6;5;1
8;21;6;4;2
8;21;6;1;3
8;21;7;1;1
8;21;7;2;2
8;21;8;8;1
8;21;9;8;1
8;21;9;1;2
8;21;10;8;1
8;21;11;5;1
8;21;11;1;2
8;21;12;6;1
8;21;12;1;2
8;21;12;1;3
8;22;1;6;1
8;22;2;2;1
8;22;3;4;1
8;22;3;1;2
8;22;4;3;1
8;22;4;2;2
8;22;4;1;3
8;22;5;2;1
8;22;5;1;2
8;22;6;3;1
8;22;7;12;1
8;22;8;4;1
8;22;8;6;2
8;22;8;1;3
8;22;9;8;1
8;22;9;1;2
8;22;10;4;1
8;22;11;4;1
8;22;12;6;1
8;22;12;2;2
8;23;1;3;1
8;23;1;1;3
8;23;2;3;1
8;23;3;6;1
8;23;4;1;1
8;23;5;5;1
8;23;5;1;2
8;23;6;9;1
8;23;7;5;1
8;23;8;4;1
8;23;9;3;1
8;23;9;1;2
8;23;10;6;1
8;23;11;5;1
8;23;12;3;1
8;23;12;1;3
8;24;1;7;1
8;24;1;1;2
8;24;1;1;3
8;24;2;4;1
8;24;2;1;2
8;24;2;1;3
8;24;3;10;1
8;24;4;7;1
8;24;5;7;1
8;24;5;1;2
8;24;6;2;1
8;24;6;1;2
8;24;7;9;1
8;24;7;1;2
8;24;8;4;1
8;24;9;5;1
8;24;10;7;1
8;24;10;1;2
8;24;11;10;1
8;24;12;2;1
8;24;12;1;2
8;24;12;1;3
8;25;1;3;1
8;25;1;2;2
8;25;2;2;1
8;25;3;9;1
8;25;4;6;1
8;25;4;1;2
8;25;5;3;1
8;25;5;1;2
8;25;6;4;1
8;25;7;4;1
8;25;8;4;1
8;25;8;1;2
8;25;9;6;1
8;25;10;3;1
8;25;10;1;2
8;25;11;4;1
8;26;1;6;1
8;26;1;1;2
8;26;2;13;1
8;26;3;8;1
8;26;3;1;2
8;26;4;4;1
8;26;5;4;1
8;26;7;4;1
8;26;8;5;1
8;26;8;2;2
8;26;9;12;1
8;26;9;1;2
8;26;10;6;1
8;26;10;1;2
8;26;11;9;1
8;26;12;4;1
8;27;1;5;1
8;27;2;6;1
8;27;3;4;1
8;27;4;5;1
8;27;4;1;2
8;27;5;4;1
8;27;6;3;1
8;27;6;1;2
8;27;6;1;3
8;27;7;6;1
8;27;8;4;1
8;27;8;1;2
8;27;9;7;1
8;27;10;16;1
8;27;10;1;3
8;27;11;7;1
8;27;11;1;2
8;27;11;1;3
8;27;12;2;1
8;28;1;8;1
8;28;2;11;1
8;28;3;17;1
8;28;4;5;1
8;28;5;6;1
8;28;6;2;1
8;28;6;1;3
8;28;7;2;1
8;28;7;2;2
8;28;8;5;1
8;28;8;1;2
8;28;9;6;1
8;28;9;1;2
8;28;10;4;1
8;28;10;1;2
8;28;11;4;1
8;28;12;5;1
8;29;1;8;1
8;29;1;1;2
8;29;2;2;1
8;29;3;7;1
8;29;3;2;2
8;29;4;9;1
8;29;5;2;1
8;29;5;2;2
8;29;6;5;1
8;29;7;7;1
8;29;7;3;2
8;29;8;4;1
8;29;8;1;2
8;29;9;4;1
8;29;10;7;1
8;29;11;8;1
8;29;11;3;2
8;29;12;5;1
8;30;1;7;1
8;30;3;2;1
8;30;4;8;1
8;30;4;1;2
8;30;5;6;1
8;30;6;3;1
8;30;6;1;3
8;30;7;1;1
8;30;7;1;2
8;30;7;1;3
8;30;8;4;1
8;30;9;7;1
8;30;9;2;2
8;30;9;1;3
8;30;10;5;1
8;30;10;1;3
8;30;11;3;1
8;30;11;1;2
8;30;12;4;1
8;31;1;5;1
8;31;1;3;2
8;31;3;5;1
8;31;3;1;2
8;31;5;7;1
8;31;7;5;1
8;31;7;1;2
8;31;8;5;1
8;31;10;10;1
8;31;10;1;2
8;31;12;6;1
8;31;12;1;2
