id_acidente_tip; dia; mes; total; id_risco
24;14;9;1;af
13;21;11;1;af
11;26;11;1;af
24;17;12;1;af
11;13;2;1;af
13;8;6;1;af
27;19;6;2;af
13;28;6;1;af
13;8;10;2;af
13;10;1;1;af
13;8;6;2;af
24;27;6;1;af
11;23;8;1;af
13;26;8;1;af
13;27;10;1;af
13;11;11;1;af
13;12;11;1;af
29;2;1;1;af
13;15;2;1;af
24;29;5;1;af
30;16;7;1;af
13;5;9;2;af
13;9;10;1;af
13;31;1;1;af
13;22;2;1;af
24;27;2;1;af
13;27;2;1;af
24;5;3;1;af
13;19;5;1;af
13;19;6;1;af
24;22;8;1;af
11;30;8;1;af
11;7;9;1;af
13;11;9;1;af
13;7;11;1;af
13;23;1;1;af
24;15;7;1;af
24;19;9;1;af
13;10;10;1;af
21;25;10;1;af
13;28;10;1;af
13;2;12;1;af
24;27;5;1;af
24;5;10;1;af
24;13;3;1;af
13;7;5;1;af
13;19;10;1;af
13;23;10;1;af
11;23;12;1;af
24;2;9;1;af
13;24;10;2;af
13;29;6;1;af
24;15;8;2;af
30;28;12;2;af
24;16;9;1;af
13;12;12;1;af
13;27;5;1;af
19;14;7;3;af
28;30;4;1;af
19;8;9;3;af
13;12;6;1;af
11;4;3;2;af
24;18;10;1;af
24;6;4;1;af
13;14;5;1;af
28;7;9;3;af
30;9;9;1;af
21;10;3;1;af
13;20;11;1;af
24;24;11;1;af
19;27;2;1;af
24;21;10;1;af
29;2;5;1;af
13;2;12;1;af
19;23;12;1;af
13;19;8;1;af
13;26;10;1;af
28;22;5;1;af
19;6;10;2;af
24;22;10;1;af
37;20;3;3;af
31;20;5;2;af
24;11;11;1;af
21;30;3;1;af
11;30;4;1;af
19;14;5;3;af
24;18;7;1;af
30;23;11;2;af
24;7;3;2;af
21;12;8;1;af
19;26;10;2;af
13;7;2;1;af
28;5;10;3;af
13;9;5;1;af
11;8;2;1;af
30;3;3;2;af
11;29;6;1;af
21;13;8;1;af
24;15;10;1;af
13;26;8;1;af
24;17;4;1;af
30;23;7;1;af
11;11;8;1;af
30;23;1;1;af
24;22;12;1;af
13;14;5;1;af
19;30;9;3;af
19;14;3;1;af
24;3;10;1;af
24;3;1;1;af
11;29;1;1;af
13;24;3;1;af
18;5;3;2;af
13;15;6;1;af
13;22;8;2;af
13;26;8;1;af
24;23;11;1;af
13;1;12;1;af
11;5;4;1;af
19;12;5;3;af
30;6;6;1;af
19;3;5;1;af
21;9;12;1;af
29;26;6;1;af
11;15;5;2;af
24;29;9;1;af
13;8;10;1;af
13;24;1;1;af
13;7;3;1;af
24;30;8;1;af
19;1;12;2;af
13;22;5;1;af
11;18;9;1;af
6;26;10;2;af
24;26;11;1;af
30;15;11;1;af
30;15;2;1;af
13;4;11;1;af
24;15;1;1;af
24;21;3;1;af
24;21;12;1;af
13;7;4;1;af
24;22;5;1;af
24;28;10;1;af
13;1;8;1;af
29;9;10;1;af
18;28;3;1;af
29;27;5;1;af
6;17;7;1;af
18;2;10;1;af
18;3;7;1;af
24;14;11;1;af
13;26;2;1;af
34;8;2;2;af
13;5;3;1;af
13;24;11;1;af
24;2;3;1;af
13;6;5;1;af
13;14;5;1;af
13;20;8;1;af
13;20;8;2;af
29;23;8;1;af
13;3;10;1;af
13;18;7;1;af
13;12;1;1;af
13;23;9;1;af
29;18;10;1;af
13;17;11;1;af
13;10;2;1;af
13;9;4;1;af
11;30;5;1;af
13;1;7;1;af
13;26;1;1;af
13;10;6;1;af
24;2;9;1;af
24;6;9;1;af
24;18;10;2;af
21;28;5;1;af
11;25;9;1;af
13;12;1;1;af
13;6;5;1;af
13;19;7;1;af
13;20;11;1;af
13;1;3;1;af
13;28;4;1;af
11;29;4;1;af
13;3;7;3;af
24;25;8;2;af
13;5;12;1;af
11;9;12;1;af
13;30;8;1;af
24;26;11;1;af
19;24;1;3;af
29;2;3;1;af
24;12;3;1;af
6;10;4;1;af
13;23;10;2;af
19;27;11;3;af
13;17;9;1;af
13;11;10;1;af
30;27;10;2;af
13;12;11;1;af
13;3;6;2;af
24;23;6;1;af
24;11;1;2;af
24;17;8;1;af
24;29;11;1;af
13;4;12;1;af
24;2;5;1;af
24;18;5;1;af
24;16;9;1;af
19;17;10;2;af
28;19;7;1;af
19;31;12;1;af
30;3;10;1;af
24;8;2;1;af
24;1;5;2;af
29;4;5;2;af
33;9;6;2;af
13;6;12;1;af
24;14;2;1;af
13;22;11;1;af
29;10;2;3;af
18;15;3;3;af
29;8;8;1;af
19;15;9;1;af
13;18;9;1;af
19;15;9;3;af
24;27;10;1;af
24;9;3;1;af
24;24;9;1;af
19;22;10;2;af
18;7;1;2;af
18;16;2;1;af
18;23;2;1;af
18;7;5;2;af
24;9;5;2;af
19;14;6;2;af
29;27;9;1;af
18;14;4;1;af
18;30;5;1;af
18;19;10;1;af
21;6;2;1;af
18;26;6;2;af
24;22;8;1;af
29;17;9;1;af
19;24;9;2;af
18;2;10;1;af
13;21;12;1;af
24;12;1;2;af
18;6;2;1;af
19;16;6;1;af
29;27;10;1;af
21;15;3;1;af
13;30;4;1;af
13;9;6;2;af
25;15;6;1;af
24;15;1;1;af
45;10;2;1;af
24;16;5;2;af
13;25;5;2;af
18;4;6;3;af
32;9;8;1;af
18;15;8;1;af
24;17;8;1;af
21;10;5;1;af
24;6;6;1;af
18;9;8;2;af
24;21;8;1;af
18;27;1;1;af
29;30;8;1;af
18;16;9;2;af
29;3;7;1;af
13;3;7;1;af
24;7;7;1;af
24;1;10;1;af
13;15;11;1;af
29;19;2;1;af
18;24;2;1;af
19;9;12;3;af
29;21;2;1;af
24;21;2;1;af
24;31;3;1;af
19;3;6;3;af
29;25;1;1;af
13;5;3;1;af
24;10;10;1;af
19;5;2;2;af
27;10;1;1;af
13;4;6;1;af
24;11;5;1;af
19;31;1;3;af
13;25;5;1;af
18;4;11;1;af
19;1;12;2;af
29;1;5;1;af
13;11;6;1;af
18;21;3;3;af
29;18;8;1;af
24;30;11;1;af
29;23;5;2;af
18;11;9;1;af
18;19;11;2;af
33;25;4;1;af
13;14;5;1;af
24;29;12;1;af
18;15;2;2;af
18;2;9;1;af
19;5;11;2;af
29;30;9;1;af
24;25;10;2;af
13;12;12;1;af
18;22;3;1;af
13;29;4;1;af
24;5;6;1;af
18;14;6;2;af
13;14;7;1;af
35;27;12;1;af
18;30;12;1;af
18;10;2;1;af
19;12;5;1;af
18;16;6;1;af
13;24;12;1;af
30;26;12;1;af
24;3;5;1;af
11;24;8;1;af
19;27;8;1;af
6;26;9;1;af
24;7;1;1;af
11;16;7;1;af
18;26;7;2;af
11;27;7;1;af
18;2;10;1;af
28;6;1;2;af
21;15;2;1;af
11;12;6;1;af
13;2;12;1;af
29;3;12;1;af
13;18;10;1;af
30;21;7;3;af
24;22;6;1;af
24;27;8;3;af
13;18;12;1;af
30;2;7;1;af
24;20;7;1;af
18;22;9;1;af
19;16;12;2;af
24;27;12;1;af
18;29;1;1;af
13;5;4;1;af
24;30;7;1;af
18;16;11;1;af
18;12;2;2;af
13;11;11;1;af
18;20;12;1;af
24;24;12;1;af
13;8;3;1;af
18;11;3;1;af
18;27;4;1;af
29;8;5;1;af
24;29;5;2;af
19;4;12;2;af
24;13;1;1;af
40;17;8;3;af
18;10;10;1;af
18;7;3;2;af
18;28;9;2;af
18;5;1;1;af
13;13;2;1;af
18;3;7;2;af
45;3;10;1;af
18;21;11;1;af
18;12;2;1;af
18;24;3;1;af
18;19;10;1;af
18;21;12;1;af
24;29;1;2;af
19;30;1;1;af
18;5;2;1;af
19;27;3;3;af
18;10;4;1;af
18;29;4;2;af
30;3;8;1;af
18;11;8;1;af
18;4;2;1;af
19;28;2;2;af
29;24;6;2;af
18;4;8;2;af
47;10;9;1;af
19;18;9;1;af
28;5;1;1;af
18;12;1;2;af
29;16;2;2;af
18;24;3;1;af
29;18;4;2;af
24;15;6;2;af
19;8;7;3;af
19;29;9;3;af
29;4;9;1;af
24;16;11;1;af
19;17;1;3;af
13;19;3;1;af
18;5;7;1;af
18;12;7;2;af
24;31;10;1;af
40;3;2;2;af
35;17;3;1;af
24;4;6;3;af
18;11;10;1;af
13;27;10;1;af
29;14;5;2;af
11;9;10;1;af
24;10;10;1;af
18;9;5;1;af
29;7;3;2;af
28;6;12;3;af
13;25;3;2;af
29;18;11;2;af
29;22;1;1;af
13;9;1;1;af
24;20;1;1;af
18;20;6;2;af
24;6;7;1;af
19;8;7;1;af
13;11;7;1;af
18;10;3;1;af
24;8;5;1;af
13;1;8;1;af
24;15;9;1;af
19;31;7;2;af
29;16;5;1;af
24;25;7;1;af
30;6;3;2;af
18;23;7;1;af
11;19;11;1;af
24;10;1;3;af
29;15;11;1;af
18;16;6;1;af
29;21;6;1;af
13;5;7;1;af
19;4;9;3;af
19;1;12;3;af
19;6;5;2;af
13;2;12;1;af
19;21;12;2;af
18;12;4;1;af
19;2;2;2;af
19;25;9;3;af
13;4;11;1;af
13;29;12;2;af
11;9;7;1;af
13;28;11;1;af
30;15;4;1;af
18;9;8;1;af
21;3;6;1;af
13;30;6;1;af
19;26;11;1;af
13;17;12;1;af
21;27;1;1;af
13;10;3;1;af
13;3;10;3;af
24;24;11;1;af
24;22;12;1;af
24;11;2;1;af
21;13;5;1;af
24;29;2;1;af
19;17;8;2;af
28;13;12;1;af
19;19;1;3;af
13;8;10;1;af
30;22;11;1;af
30;29;1;1;af
30;11;4;1;af
24;18;4;1;af
19;13;11;3;af
28;23;12;2;af
19;8;4;3;af
19;16;6;2;af
24;28;2;1;af
18;5;5;1;af
24;27;6;1;af
29;18;7;1;af
29;9;12;1;af
29;21;2;1;af
29;4;2;1;af
19;17;12;1;af
24;16;1;1;af
13;3;4;1;af
24;4;5;1;af
29;22;11;2;af
13;25;5;1;af
13;26;10;1;af
29;6;4;1;af
18;31;7;1;af
18;19;11;1;af
18;4;7;2;af
18;11;2;1;af
19;27;4;2;af
19;5;5;1;af
24;27;1;1;af
28;13;3;3;af
24;17;6;1;af
13;6;11;1;af
38;15;12;1;af
18;3;3;1;af
13;22;9;1;af
13;13;5;1;af
13;13;8;2;af
11;21;7;1;af
19;27;9;1;af
13;9;11;1;af
13;10;4;1;af
18;1;6;1;af
29;15;5;1;af
18;29;11;1;af
13;28;5;1;af
21;17;11;1;af
19;10;1;3;af
11;25;4;2;af
11;28;5;1;af
13;15;10;1;af
24;30;10;1;af
24;29;3;1;af
29;30;4;1;af
24;8;2;1;af
18;18;10;1;af
29;25;10;1;af
13;19;11;1;af
18;23;12;2;af
29;11;12;1;af
24;27;8;1;af
21;19;3;1;af
25;10;10;1;af
24;25;7;3;af
11;15;3;1;af
45;19;9;1;af
13;3;3;1;af
11;14;3;3;af
33;26;7;1;af
11;26;12;1;af
13;26;3;1;af
21;27;4;1;af
24;19;11;1;af
24;6;6;1;af
29;27;1;2;af
29;17;11;1;af
13;14;9;1;af
19;11;4;3;af
29;22;1;2;af
13;12;2;1;af
24;13;2;1;af
13;3;7;1;af
18;22;1;1;af
13;10;5;1;af
13;27;6;1;af
13;2;10;1;af
24;14;3;1;af
13;3;4;2;af
29;21;7;1;af
13;21;8;1;af
29;10;9;1;af
13;5;11;1;af
13;11;11;1;af
18;1;8;2;af
25;18;8;1;af
38;3;12;1;af
35;27;7;1;af
24;13;5;1;af
19;6;11;3;af
21;18;1;1;af
40;12;12;2;af
24;23;10;1;af
21;8;6;1;af
13;8;6;2;af
24;30;9;1;af
19;13;8;1;af
18;30;10;1;af
13;15;3;1;af
29;16;6;1;af
24;8;9;2;af
19;19;5;1;af
13;5;6;1;af
24;11;6;1;af
13;10;7;1;af
11;28;9;1;af
13;8;10;1;af
