data;horario;n_da_ocorrencia;tipo_de_ocorrencia;km;trecho;sentido;tipo_de_acidente;caminhao;ilesos;levemente_feridos;moderadamente_feridos;gravemente_feridos;mortos;3
05/07/2022;01:56:56;4;Sem vítima;277,000;BR-101/SC;Crescente;Tombamento;1;1;0;0;0;0;1
05/07/2022;07:12:42;18;Sem vítima;404,000;BR-101/SC;Decrescente;Colisão traseira;1;2;0;0;0;0;1
05/07/2022;15:00:36;93;Sem vítima;348,000;BR-101/SC;Crescente;Colisão traseira;2;2;0;0;0;0;1
10/07/2022;12:18:11;52;Sem vítima;263,000;BR-101/SC;Crescente;Colisão traseira;1;2;0;0;0;0;1
11/07/2022;03:34:01;7;Sem vítima;255,000;BR-101/SC;Crescente;Atropelamento de animal;1;1;0;0;0;0;1
12/07/2022;11:47:00;65;Sem vítima;333,000;BR-101/SC;Crescente;Acidentes de outra natureza;1;1;0;0;0;0;1
13/07/2022;13:36:38;87;Sem vítima;269,000;BR-101/SC;Decrescente;Acidentes de outra natureza;1;0;0;0;0;0;1
13/07/2022;22:15:45;131;Sem vítima;355,000;BR-101/SC;Decrescente;Tombamento;1;0;0;0;0;0;1
15/07/2022;08:15:17;39;Sem vítima;356,000;BR-101/SC;Crescente;Acidentes de outra natureza;1;0;0;0;0;0;1
17/07/2022;19:27:55;104;Sem vítima;404,000;BR-101/SC;Crescente;Colisão traseira;1;0;0;0;0;0;1
24/07/2022;17:16:57;79;Sem vítima;368,000;BR-101/SC;Decrescente;Acidentes de outra natureza;1;0;0;0;0;0;1
24/07/2022;23:41:08;124;Sem vítima;298,000;BR-101/SC;Crescente;Acidentes de outra natureza;1;0;0;0;0;0;1
26/07/2022;14:14:52;97;Sem vítima;327,000;BR-101/SC;Decrescente;Acidentes de outra natureza;1;0;0;0;0;0;1
27/07/2022;10:33:17;90;Sem vítima;344,000;BR-101/SC;Crescente;Acidentes de outra natureza;1;0;0;0;0;0;1
28/07/2022;06:36:15;22;Sem vítima;405,000;BR-101/SC;Decrescente;Acidentes de outra natureza;1;0;0;0;0;0;1
30/07/2022;19:54:59;111;Sem vítima;252,000;BR-101/SC;Decrescente;Acidentes de outra natureza;1;0;0;0;0;0;1
02/08/2022;14:25:06;115;Sem vítima;457,000;BR-101/SC;Crescente;Acidentes de outra natureza;1;0;0;0;0;0;1
08/08/2022;06:05:51;10;Sem vítima;401,000;BR-101/SC;Decrescente;Acidentes de outra natureza;1;0;0;0;0;0;1
08/08/2022;10:01:37;46;Sem vítima;344,000;BR-101/SC;Crescente;Acidentes de outra natureza;1;0;0;0;0;0;1
09/08/2022;14:00:08;182;Sem vítima;331,000;BR-101/SC;Crescente;Acidentes de outra natureza;1;0;0;0;0;0;1
09/08/2022;19:02:19;223;Sem vítima;298,000;BR-101/SC;Decrescente;Acidentes de outra natureza;1;0;0;0;0;0;1
09/08/2022;23:18:20;246;Sem vítima;367,000;BR-101/SC;Decrescente;Acidentes de outra natureza;1;0;0;0;0;0;1
14/08/2022;15:17:43;80;Sem vítima;344,000;BR-101/SC;Crescente;Acidentes de outra natureza;1;0;0;0;0;0;1
16/08/2022;04:29:16;7;Sem vítima;385,000;BR-101/SC;Decrescente;Acidentes de outra natureza;1;0;0;0;0;0;1
16/08/2022;14:44:17;111;Sem vítima;269,000;BR-101/SC;Decrescente;Acidentes de outra natureza;1;0;0;0;0;0;1
17/08/2022;10:55:49;86;Sem vítima;262,000;BR-101/SC;Decrescente;Acidentes de outra natureza;1;0;0;0;0;0;1
23/08/2022;17:45:54;136;Sem vítima;350,000;BR-101/SC;Decrescente;Acidentes de outra natureza;1;0;0;0;0;0;1
25/08/2022;02:34:36;11;Sem vítima;329,000;BR-101/SC;Decrescente;Acidentes de outra natureza;1;0;0;0;0;0;1
25/08/2022;15:53:57;119;Sem vítima;318,000;BR-101/SC;Crescente;Acidentes de outra natureza;1;0;0;0;0;0;1
26/08/2022;01:00:57;2;Sem vítima;358,000;BR-101/SC;Crescente;Acidentes de outra natureza;1;0;0;0;0;0;1
