data;horario;n_da_ocorrencia;tipo_de_ocorrencia;km;trecho;sentido;tipo_de_acidente;caminhao;ilesos;levemente_feridos;moderadamente_feridos;gravemente_feridos;mortos;3
31/03/2010;14:10:00;28;com vítima;141;BR-116/RJ;Sul;Colisão traseira;2;3;2;;;;1
31/03/2010;15:19:00;38;sem vítima;141,1;BR-116/RJ;Sul;Choque em objeto fixo;1;1;;;;;1
01/04/2010;13:19:00;19;sem vítima;133,5;BR-116/RJ;Norte;Abalroamento longitudinal;1;2;;;;;1
01/04/2010;15:41:00;27;sem vítima;134,05;BR-116/RJ;Norte;Colisão traseira;1;3;;;;;1
01/04/2010;16:59:00;30;sem vítima;134,05;BR-116/RJ;Norte;Colisão traseira;2;2;;;;;1
01/04/2010;16:21:00;45;com vítima;104,8;BR-116/RJ;Norte;Colisão traseira;1;2;;1;;;2
04/04/2010;16:15:00;46;sem vítima;137;BR-116/RJ;Sul;Colisão traseira;3;4;;;;;1
05/04/2010;15:45:00;27;com vítima;40,1;BR-116/RJ;Norte;Abalroamento longitudinal;1;;2;;;;1
06/04/2010;00:52:00;3;com vítima;141,1;BR-116/RJ;Sul;Derrapagem;1;;2;;;;1
11/04/2010;05:04:00;2;com vítima;51,7;BR-116/RJ;Norte;Colisão traseira;1;1;1;;;;1
12/04/2010;00:18:00;2;com vítima;53,3;BR-116/RJ;Norte;Derrapagem;1;;;1;;;2
12/04/2010;17:18:00;36;com vítima;19,15;BR-116/RJ;Sul;Queda de carga;1;;1;;;;1
13/04/2010;05:46:00;5;com vítima;5,4;BR-116/RJ;Sul;Colisão frontal;1;1;;2;1;;2
19/04/2010;19:50:00;46;sem vítima;125,3;BR-116/RJ;Norte;Queda de carga;1;1;;;;;1
20/04/2010;06:05:00;15;sem vítima;143,6;BR-116/RJ;Sul;Colisão traseira;1;2;;;;;1
21/04/2010;06:19:00;6;com vítima;126,7;BR-116/RJ;Norte;Colisão traseira;1;2;2;;;;1
21/04/2010;08:15:00;11;com vítima;12,8;BR-116/RJ;Norte;Capotamento;1;;1;;;;1
22/04/2010;12:13:00;27;sem vítima;129;BR-116/RJ;Norte;Colisão traseira;1;2;;;;;1
22/04/2010;14:10:00;38;sem vítima;127,2;BR-116/RJ;Sul;Abalroamento longitudinal;2;2;;;;;1
22/04/2010;16:39:00;47;sem vítima;129;BR-116/RJ;Norte;Abalroamento longitudinal;2;2;;;;;1
23/04/2010;13:12:00;27;com vítima;101;BR-116/RJ;Norte;Colisão traseira;1;1;1;2;;;2
24/04/2010;17:52:00;41;com vítima;103,8;BR-116/RJ;Sul;Colisão traseira;1;4;1;;;;1
26/04/2010;16:10:00;38;com vítima;24,1;BR-116/RJ;Norte;Capotamento;1;;;1;;;2
27/04/2010;04:33:00;5;com vítima;132,65;BR-116/RJ;Sul;Derrapagem;1;;3;;;;1
27/04/2010;19:18:00;37;sem vítima;136,7;BR-116/RJ;Sul;Derrapagem;1;2;;;;;1
27/04/2010;20:40:00;40;com vítima;4,7;BR-116/RJ;Norte;Capotamento;1;;1;;;;1
28/04/2010;18:04:00;33;sem vítima;109;BR-116/RJ;Sul;Abalroamento longitudinal;1;3;;;;;1
29/04/2010;05:00:00;2;sem vítima;96;BR-116/RJ;Sul;Colisão traseira;2;2;;;;;1
29/04/2010;06:10:00;5;sem vítima;143,9;BR-116/RJ;Norte;Abalroamento longitudinal;1;2;;;;;1
30/04/2010;19:03:00;44;com vítima;53,3;BR-116/RJ;Norte;Colisão frontal;1;;1;;1;1;3
30/04/2010;19:38:00;45;com vítima;89,6;BR-116/RJ;Sul;Colisão traseira;1;1;2;;;;1
01/05/2010;13:44:00;21;sem vítima;140,8;BR-116/RJ;Norte;Colisão traseira;1;2;;;;;1
05/05/2010;12:13:00;24;sem vítima;70,9;BR-116/RJ;Norte;Choque em objeto fixo;1;1;;;;;1
05/05/2010;18:25:00;46;com vítima;142;BR-116/RJ;Sul;Abalroamento longitudinal;1;1;;;;1;3
05/05/2010;22:31:00;55;com vítima;129,8;BR-116/RJ;Norte;Capotamento;1;;2;;;;1
06/05/2010;15:10:00;34;com vítima;96,7;BR-116/RJ;Sul;Colisão traseira;1;1;2;;;;1
09/05/2010;01:38:00;2;com vítima;139,3;BR-116/RJ;Sul;Capotamento;1;;2;;;;1
10/05/2010;12:22:00;20;sem vítima;143,8;BR-116/RJ;Sul;Colisão traseira;2;2;;;;;1
11/05/2010;09:15:00;8;com vítima;13,05;BR-116/RJ;Norte;Choque em barreira New Jersey ;1;;1;;;;1
11/05/2010;19:02:00;47;com vítima;0;BR-116/RJ;Norte;Capotamento;1;;;1;;;2
12/05/2010;15:23:00;22;com vítima;1,7;BR-116/RJ;Sul;Capotamento;1;;;1;;;2
12/05/2010;15:52:00;23;sem vítima;143;BR-116/RJ;Sul;Abalroamento longitudinal;1;2;;;;;1
12/05/2010;16:57:00;27;sem vítima;139,6;BR-116/RJ;Sul;Derrapagem;2;2;;;;;1
12/05/2010;17:18:00;29;sem vítima;142;BR-116/RJ;Sul;Abalroamento longitudinal;1;2;;;;;1
14/05/2010;14:05:00;17;sem vítima;125,5;BR-116/RJ;Norte;Queda de carga;1;1;;;;;1
16/05/2010;14:00:00;17;sem vítima;143,7;BR-116/RJ;Sul;Abalroamento longitudinal;1;3;;;;;1
17/05/2010;07:25:00;6;com vítima;143,9;BR-116/RJ;Sul;Colisão traseira;2;67;3;;;;1
18/05/2010;09:40:00;11;sem vítima;114;BR-116/RJ;Norte;Choque em barreira New Jersey ;1;1;;;;;1
18/05/2010;16:46:00;81,02;sem vítima;81,02;BR-116/RJ;Norte;Capotamento;1;2;;;;;1
18/05/2010;18:51:00;104,1;sem vítima;104,1;BR-116/RJ;Norte;Abalroamento longitudinal;1;2;;;;;1
22/05/2010;03:00:00;2;sem vítima;107;BR-116/RJ;Norte;Atropelamento de animal;1;2;;;;;1
24/05/2010;09:22:00;7;com vítima;143,8;BR-116/RJ;Sul;Colisão traseira;1;3;1;;;;1
25/05/2010;18:34:00;34;com vítima;101,1;BR-116/RJ;Sul;Derrapagem;1;;3;;;;1
25/05/2010;20:45:00;39;sem vítima;144;BR-116/RJ;Sul;Abalroamento longitudinal;1;2;;;;;1
26/05/2010;07:19:00;10;com vítima;102,5;BR-116/RJ;Sul;Abalroamento longitudinal;2;4;2;;;;1
28/05/2010;10:00:00;11;sem vítima;75,5;BR-116/RJ;Norte;Abalroamento transversal;1;3;;;;;1
01/06/2010;13:52:00;20;com vítima;131;BR-116/RJ;Sul;Abalroamento transversal;1;1;;1;;;2
02/06/2010;07:24:00;8;com vítima;123,2;BR-116/RJ;Norte;Colisão Traseira;1;1;;1;;;2
02/06/2010;21:35:00;53;sem vítima;97,6;BR-116/RJ;Sul;Derrapagem;1;1;;;;;1
03/06/2010;16:15:00;38;com vítima;143,25;BR-116/RJ;Norte;Colisão traseira;1;1;2;;;;1
04/06/2010;08:52:00;11;sem vítima;140,3;BR-116/RJ;Sul;Colisão traseira;1;19;;;;;1
04/06/2010;15:53:00;28;sem vítima;104,4;BR-116/RJ;Norte;Abalroamento longitudinal;1;2;;;;;1
05/06/2010;21:10:00;68;com vítima;93,3;BR-116/RJ;Sul;Abalroamento longitudinal;1;1;;2;2;;2
06/06/2010;16:28:00;37;sem vítima;83,5;BR-116/RJ;Sul;Colisão traseira;1;4;;;;;1
07/06/2010;13:44:00;20;com vítima;67,7;BR-116/RJ;Sul;Abalroamento transversal;1;;2;1;;;2
07/06/2010;16:08:00;25;com vítima;104,2;BR-116/RJ;Norte;Colisão traseira;1;2;2;;;;1
08/06/2010;12:12:00;23;com vítima;115;BR-116/RJ;Norte;Derrapagem;1;1;1;1;;;2
08/06/2010;12:31:00;24;sem vítima;123,7;BR-116/RJ;Sul;Choque em defensa;1;1;;;;;1
11/06/2010;07:50:00;9;com vítima;142,6;BR-116/RJ;Norte;Abalroamento longitudinal;1;1;;1;;;2
12/06/2010;09:05:00;13;sem vítima;134,5;BR-116/RJ;Sul;Choque em veículo parado na pista;1;4;;;;;1
15/06/2010;07:42:00;7;sem vítima;104,5;BR-116/RJ;Sul;Colisão traseira;1;2;;;;;1
15/06/2010;17:36:00;29;sem vítima;103,75;BR-116/RJ;Sul;Colisão traseira;1;4;;;;;1
16/06/2010;22:28:00;47;sem vítima;83,3;BR-116/RJ;Sul;Colisão traseira;1;12;;;;;1
19/06/2010;00:01:00;1;sem vítima;105,3;BR-116/RJ;Sul;Colisão traseira;1;4;;;;;1
19/06/2010;11:46:00;19;sem vítima;138,6;BR-116/RJ;Sul;Choque em objeto fixo;1;2;;;;;1
21/06/2010;18:59:00;33;com vítima;122,2;BR-116/RJ;Sul;Abalroamento longitudinal;1;;2;;;;1
22/06/2010;19:10:00;42;sem vítima;137;BR-116/RJ;Norte;Colisão traseira;1;2;;;;;1
26/06/2010;01:50:00;3;com vítima;86,4;BR-116/RJ;Sul;Choque em barreira New Jersey ;1;;2;;;;1
