id_conce; id_acidente_tip; dia; mes; total; id_risco
14;174;5;6;1;1
14;172;13;6;1;1
14;176;21;6;1;1
14;174;11;7;1;1
14;172;29;7;1;1
14;172;13;7;1;1
14;172;14;7;1;1
14;172;14;7;1;1
14;174;31;7;1;1
14;174;10;7;1;1
14;172;3;8;1;2
14;174;14;8;1;1
14;11;20;8;1;1
14;172;21;8;1;1
14;8;29;8;1;1
14;174;8;9;1;1
14;174;8;9;1;1
14;174;11;9;1;1
14;172;12;9;1;1
14;172;16;9;1;1
14;172;2;10;1;1
14;172;5;11;1;2
14;172;6;11;1;1
14;11;6;11;3;1
14;174;11;11;1;1
14;172;27;11;1;1
14;172;9;12;1;2
14;172;12;12;2;1
14;172;21;12;1;1
14;180;23;12;1;1
14;11;5;1;2;1
14;172;7;1;1;2
14;174;11;1;2;1
14;174;12;1;2;1
14;172;7;3;1;1
14;11;11;3;4;3
14;6;12;3;1;1
14;172;14;3;1;1
14;11;21;3;3;1
14;172;30;3;1;2
14;20;12;4;1;2
14;172;20;4;1;2
14;172;25;4;1;1
14;172;1;2;1;1
14;172;4;2;1;1
14;172;5;2;1;2
14;11;6;2;1;1
14;172;19;2;1;1
14;174;27;2;1;2
14;18;13;5;1;1
14;172;16;5;1;1
14;174;18;5;1;1
14;172;25;6;1;2
14;175;6;7;1;1
14;172;6;8;1;1
14;172;22;8;2;1
14;174;8;9;1;1
14;32;9;9;1;1
14;175;2;10;1;1
14;172;11;10;1;1
14;172;15;10;1;1
14;174;25;10;1;1
14;172;14;11;1;1
14;172;2;12;1;1
14;174;8;12;1;1
14;172;8;12;1;1
14;172;22;12;1;1
14;174;4;1;1;1
14;172;6;1;1;1
14;172;11;1;1;1
14;172;23;1;1;2
14;172;26;1;1;1
14;172;30;1;1;1
14;172;31;1;1;1
14;172;3;2;1;1
14;172;8;2;1;1
14;174;13;2;1;1
14;172;24;2;1;1
14;174;25;2;1;1
14;174;2;3;1;1
14;174;10;3;1;1
14;174;13;3;1;1
14;172;14;3;1;1
14;174;17;3;2;1
14;174;31;3;2;1
14;172;4;4;1;2
14;163;5;4;1;1
14;174;7;4;1;1
14;172;13;4;1;1
14;174;13;4;1;1
14;172;9;5;1;1
14;172;18;5;1;1
14;174;18;5;1;1
14;172;22;5;1;1
14;172;26;5;1;1
14;174;30;5;2;1
14;174;1;6;1;1
14;172;9;6;1;1
14;174;9;6;1;1
14;172;14;6;1;1
14;174;14;6;1;1
14;180;19;6;1;1
14;172;23;6;1;1
14;174;23;6;1;1
14;172;29;6;1;1
14;174;30;6;1;1
14;174;3;8;1;1
14;174;4;8;1;1
14;174;9;8;1;1
14;172;10;8;1;2
14;174;10;8;1;1
14;172;13;8;1;1
14;172;14;8;1;1
14;174;24;8;1;1
14;174;26;8;1;1
14;172;30;8;1;1
14;172;8;7;1;1
14;172;14;7;1;1
14;172;15;7;1;1
14;172;24;7;2;1
14;174;24;7;1;1
14;174;26;7;1;1
14;172;29;7;1;1
14;174;31;7;1;1
14;174;18;9;1;1
14;172;21;9;1;1
14;174;23;9;1;1
14;11;23;9;1;1
14;172;23;9;1;1
14;174;24;9;1;1
14;174;26;9;1;1
14;174;9;11;1;1
14;175;10;11;1;1
14;172;14;11;1;2
14;175;16;11;1;1
14;172;21;11;1;1
14;172;23;11;2;1
14;172;24;11;1;1
14;174;3;10;1;1
14;172;10;10;1;1
14;174;11;10;1;1
14;174;19;10;1;1
14;174;19;10;1;1
14;174;30;10;1;1
14;174;1;12;1;1
14;174;1;12;1;1
14;172;1;12;1;1
14;172;1;12;1;1
14;172;14;12;2;1
14;172;18;12;3;1
14;174;18;12;1;1
14;172;18;12;2;1
14;172;20;12;1;1
14;172;22;12;1;1
14;172;22;12;1;1
14;172;23;12;1;1
14;174;27;12;1;1
14;172;28;12;1;1
14;172;29;12;1;1
14;172;2;1;1;1
14;174;3;1;1;1
14;174;11;1;1;1
14;8;12;1;1;1
14;172;17;1;1;1
14;172;20;1;1;1
14;172;26;1;1;1
14;172;29;1;1;1
14;172;2;2;3;1
14;174;9;2;1;1
14;174;9;2;1;1
14;172;10;2;1;1
14;174;17;2;1;1
14;174;17;2;2;1
14;11;19;2;1;1
14;172;19;2;1;1
14;172;24;2;1;1
14;172;2;3;1;1
14;172;3;3;1;1
14;174;5;3;1;1
14;174;9;3;1;1
14;174;15;3;1;1
14;174;15;3;1;1
14;174;16;3;1;1
14;180;23;3;1;1
14;172;26;3;1;1
14;174;29;3;1;1
14;174;29;3;2;1
14;177;11;4;1;1
14;172;12;4;1;1
14;11;13;4;1;1
14;172;16;4;1;2
14;172;16;4;1;1
14;172;18;4;1;1
14;174;1;5;1;1
14;172;3;5;1;1
14;20;4;5;1;1
14;172;8;5;1;2
14;174;11;5;2;1
14;172;8;6;1;1
14;172;15;6;1;1
14;18;30;6;1;2
14;172;9;8;1;1
14;174;17;8;1;1
14;172;23;8;1;1
14;172;23;8;1;1
14;185;23;8;1;1
14;172;24;8;1;1
14;172;24;8;1;1
14;172;29;8;1;1
14;174;30;8;1;1
14;174;3;7;1;1
14;172;4;7;1;1
14;174;6;7;1;1
14;172;12;7;1;1
14;11;14;7;1;1
14;174;19;7;1;1
14;172;21;7;1;1
14;174;24;7;1;1
14;174;30;7;1;1
14;174;1;11;1;1
14;174;6;11;1;1
14;11;14;11;2;1
14;174;20;11;1;1
14;174;28;11;1;1
14;172;3;9;1;1
14;172;5;9;1;1
14;11;7;9;1;1
14;174;10;9;1;1
14;172;23;9;1;1
14;174;3;10;1;1
14;174;4;10;1;1
14;172;17;10;2;1
14;177;21;10;1;1
14;174;22;10;1;1
14;172;3;12;1;1
14;172;7;12;2;1
14;172;7;12;1;1
14;174;11;12;2;1
14;174;12;12;1;1
14;11;20;12;1;1
14;174;25;12;1;1
14;174;29;12;1;1
14;172;30;12;2;2
14;185;5;1;1;1
14;163;18;1;1;1
14;174;20;1;1;1
14;172;21;1;1;1
14;174;23;1;1;1
14;172;23;1;2;1
14;18;24;1;1;1
14;172;25;1;1;1
14;174;26;1;2;1
14;172;1;2;1;1
14;172;4;2;1;1
14;174;6;2;1;1
14;172;12;2;1;1
14;174;14;2;1;1
14;175;23;2;1;1
14;174;28;2;2;1
14;163;6;3;1;1
14;174;7;3;1;1
14;185;11;3;1;1
14;174;26;3;1;1
14;172;14;6;1;1
14;172;6;4;1;2
14;172;10;4;1;1
14;172;12;4;1;1
14;172;18;4;1;1
14;172;7;8;1;1
14;174;13;8;1;1
14;185;30;8;1;1
14;172;30;8;1;1
14;172;5;9;1;1
14;174;12;10;1;1
14;174;14;10;1;1
14;172;16;10;1;1
14;172;17;10;1;1
14;172;19;10;1;1
14;185;15;12;2;1
14;172;18;12;1;1
14;172;20;12;2;2
14;174;2;1;1;1
14;183;6;1;2;1
14;172;20;1;1;1
14;172;31;1;1;3
14;172;31;1;1;1
14;172;31;1;2;1
14;174;13;2;2;1
14;172;18;2;2;1
14;172;29;2;1;2
14;172;8;4;1;1
14;177;8;4;1;1
14;187;17;4;1;2
14;185;9;5;1;1
14;187;21;5;1;1
14;174;21;5;1;1
14;174;25;5;1;1
14;187;25;5;2;1
14;174;30;5;1;1
14;174;31;5;1;1
14;11;2;6;1;1
14;174;10;6;2;1
14;175;17;6;2;1
14;187;18;6;2;2
14;174;18;6;1;1
14;174;19;6;1;1
14;172;26;6;2;1
14;174;29;6;2;1
14;172;29;6;1;1
14;174;2;7;1;1
14;172;6;7;1;1
14;11;7;7;4;1
14;172;9;7;1;1
14;172;12;7;1;1
14;174;13;7;1;1
14;187;17;7;1;1
14;174;22;7;1;1
14;172;30;7;2;1
14;174;4;3;1;1
14;174;10;3;1;1
14;185;18;3;2;1
14;185;21;3;1;1
14;187;26;3;1;1
14;11;3;8;1;1
14;174;6;8;1;1
14;172;7;8;1;1
14;174;15;8;1;1
14;172;18;8;2;1
14;174;24;8;2;1
14;6;25;8;1;2
14;172;2;9;2;1
14;174;2;9;2;1
14;174;2;9;1;1
14;174;10;9;1;1
14;174;16;9;1;1
14;6;18;9;1;1
14;174;19;9;1;1
14;174;23;9;1;1
14;174;1;10;1;1
14;187;1;10;2;1
14;172;5;10;1;1
14;11;5;10;1;1
14;187;7;10;2;2
14;172;9;10;1;1
14;174;15;10;1;1
14;172;21;10;1;1
14;174;30;10;1;1
14;187;4;11;1;1
14;174;12;11;1;2
14;174;12;11;1;1
14;174;12;11;1;1
14;11;16;11;1;1
14;172;16;11;1;1
14;163;19;11;1;1
14;174;19;11;1;1
14;163;20;11;1;1
14;187;21;11;1;1
14;172;23;11;2;1
14;172;25;11;1;1
14;174;25;11;1;1
14;185;26;11;1;1
14;11;26;11;1;1
14;172;30;11;1;1
14;187;12;12;1;1
14;172;24;12;1;1
14;172;3;1;2;1
14;174;5;1;1;1
14;172;9;1;1;1
14;163;16;1;1;1
14;174;20;1;1;1
14;174;22;1;1;1
14;172;28;1;2;1
14;11;31;1;1;1
14;174;2;2;2;1
14;172;2;2;1;1
14;187;8;2;1;1
14;185;8;2;2;1
14;187;17;2;2;2
14;172;19;2;1;1
14;174;20;2;2;1
14;11;22;2;1;1
14;172;24;2;2;1
14;11;12;3;1;1
14;174;15;3;1;1
14;185;20;3;1;1
14;187;23;3;1;1
14;175;26;3;1;1
14;172;6;4;2;1
14;187;10;4;1;2
14;172;12;5;1;1
14;185;17;5;1;1
14;172;23;5;2;1
14;172;28;6;1;1
14;172;28;6;2;1
14;13;1;7;1;1
14;55;6;7;1;1
14;13;14;7;2;1
14;55;17;7;1;1
14;55;30;7;1;1
14;55;6;8;1;1
14;6;9;8;1;1
14;13;15;8;1;1
14;55;17;8;1;1
14;55;24;8;1;1
14;13;30;8;2;1
14;13;6;9;1;1
14;55;14;9;2;1
14;55;16;9;1;1
14;55;18;9;1;1
14;190;21;9;1;2
14;55;22;9;1;1
14;13;25;9;1;1
14;55;6;10;1;1
14;55;13;10;1;1
14;13;22;10;1;3
14;55;26;10;2;1
14;55;27;10;1;1
14;55;28;10;1;1
14;190;29;10;1;2
14;13;31;10;1;1
14;4;3;11;1;1
14;4;13;11;1;1
14;55;22;11;1;1
14;4;25;11;1;1
14;55;15;12;1;2
14;4;22;12;1;1
14;4;5;1;1;1
14;4;8;1;1;1
14;4;26;1;1;1
14;55;8;2;1;1
14;77;14;2;1;1
14;75;19;2;1;2
14;4;28;2;1;1
14;4;8;3;1;1
14;75;8;3;1;1
14;4;10;3;1;2
14;4;11;3;1;1
14;55;25;3;1;1
14;4;12;4;1;1
14;55;14;4;1;1
14;4;28;4;1;2
14;75;2;5;1;2
14;55;13;5;1;1
14;75;13;5;1;2
14;55;19;5;1;1
14;4;3;6;1;1
14;75;15;6;1;1
14;75;17;6;1;1
14;75;24;6;1;1
14;55;14;7;1;1
14;55;17;7;2;1
14;4;19;7;1;1
14;55;7;8;1;1
14;53;16;8;1;1
14;77;23;8;1;1
14;55;10;9;1;1
14;4;28;9;1;1
14;4;7;10;1;1
14;4;11;10;1;2
14;11;13;10;1;1
14;55;29;10;1;1
14;4;3;11;1;1
14;55;10;11;1;1
14;55;12;11;1;1
14;55;18;11;1;1
14;55;29;11;1;1
14;55;20;12;1;1
14;4;29;12;1;1
14;55;24;1;1;1
14;4;1;3;1;1
14;4;10;3;1;1
14;4;22;3;1;1
14;55;8;5;1;1
14;55;24;5;1;1
14;4;27;5;1;1
14;75;7;6;1;1
14;75;15;6;1;1
14;55;30;6;1;1
14;4;1;7;1;1
14;4;3;7;1;1
14;4;4;7;1;1
14;6;21;7;1;1
14;55;26;7;1;1
14;4;31;7;1;1
14;4;18;8;1;2
14;55;4;9;1;1
14;75;4;9;1;1
14;4;18;9;1;1
