id_acidente_tip;dia;mes;qt_acidentes;id_risco
24;31;8;1;1
13;31;8;1;1
33;31;8;1;1
28;31;8;2;1
13;31;8;2;1
11;31;8;2;1
11;31;8;1;1
28;1;9;1;2
13;1;9;1;2
25;1;9;1;1
13;1;9;1;1
24;2;9;1;1
11;3;9;1;1
24;3;9;1;1
24;3;9;1;1
24;3;9;1;1
24;3;9;1;1
28;3;9;1;1
18;3;9;1;1
18;3;9;1;1
36;3;9;1;1
13;3;9;1;1
24;3;9;1;1
28;4;9;2;1
13;4;9;1;1
13;4;9;2;1
13;4;9;2;2
28;4;9;1;1
13;4;9;2;1
13;4;9;1;1
13;4;9;1;1
13;4;9;2;1
21;4;9;1;1
24;5;9;1;1
13;5;9;1;2
24;5;9;1;1
24;5;9;1;1
13;5;9;2;1
28;5;9;1;1
18;5;9;1;2
13;5;9;2;1
18;5;9;1;1
24;6;9;1;1
13;6;9;1;1
13;6;9;1;1
24;6;9;1;1
11;6;9;2;1
29;6;9;1;1
24;6;9;2;1
25;6;9;1;1
18;6;9;1;1
11;7;9;1;1
24;7;9;1;1
13;7;9;1;1
24;7;9;1;1
28;7;9;1;1
13;7;9;1;1
13;8;9;2;1
6;8;9;1;1
24;8;9;1;1
28;9;9;1;1
13;9;9;1;1
13;9;9;1;2
18;9;9;1;1
13;9;9;1;1
24;10;9;1;1
24;10;9;1;1
13;10;9;1;1
13;10;9;1;1
24;10;9;2;1
28;10;9;1;1
35;10;9;1;1
24;10;9;1;1
25;11;9;2;1
13;11;9;1;1
28;11;9;1;1
28;11;9;2;1
28;11;9;2;1
13;11;9;2;1
13;11;9;2;2
24;11;9;1;1
28;11;9;1;1
13;12;9;2;1
18;12;9;1;1
11;12;9;2;1
24;12;9;1;1
24;12;9;2;1
18;12;9;1;1
13;12;9;2;2
33;13;9;1;1
28;13;9;2;1
13;13;9;1;1
28;13;9;1;1
25;13;9;1;1
13;14;9;1;1
11;14;9;1;1
18;14;9;1;1
18;14;9;1;2
25;14;9;1;2
18;14;9;1;2
13;14;9;2;1
13;15;9;1;1
18;15;9;1;1
13;15;9;1;1
24;15;9;1;1
28;15;9;1;1
13;15;9;2;1
18;15;9;1;1
25;15;9;1;1
28;15;9;2;3
13;15;9;1;1
13;16;9;1;1
13;16;9;1;1
18;16;9;1;2
18;16;9;1;1
24;16;9;2;1
25;16;9;1;1
43;17;9;1;3
29;17;9;1;1
24;17;9;1;1
24;17;9;1;1
28;17;9;1;2
28;17;9;1;1
24;17;9;1;1
13;17;9;1;1
13;17;9;2;3
13;17;9;2;2
24;18;9;1;1
24;18;9;1;1
11;18;9;3;1
19;18;9;1;1
35;18;9;1;1
18;18;9;1;1
25;18;9;1;1
11;18;9;3;1
18;18;9;1;1
18;18;9;1;2
24;18;9;1;1
18;19;9;1;1
13;19;9;1;1
21;19;9;1;1
18;19;9;1;1
13;19;9;1;1
24;20;9;1;1
24;20;9;1;1
28;20;9;1;1
18;20;9;1;2
13;20;9;1;2
13;20;9;1;1
18;20;9;1;1
30;20;9;1;1
36;20;9;1;1
36;20;9;1;1
11;20;9;1;1
13;20;9;2;2
28;20;9;1;1
13;21;9;1;1
28;21;9;1;1
24;21;9;1;1
24;21;9;1;1
28;21;9;1;1
18;21;9;1;1
18;21;9;1;1
28;21;9;1;1
28;21;9;1;1
18;21;9;1;1
28;21;9;1;1
13;21;9;2;1
18;21;9;2;1
13;21;9;1;1
28;21;9;1;1
28;21;9;2;2
24;21;9;1;1
24;21;9;1;1
36;21;9;1;1
28;21;9;1;1
11;21;9;1;1
28;21;9;1;1
19;21;9;1;1
18;21;9;1;1
24;22;9;1;1
25;22;9;1;1
18;22;9;1;1
28;22;9;2;1
18;22;9;2;1
13;22;9;2;2
24;23;9;1;1
28;23;9;1;1
28;23;9;1;2
13;23;9;2;1
30;23;9;1;1
41;24;9;1;1
13;24;9;1;1
28;24;9;1;1
24;24;9;1;1
24;24;9;2;1
13;24;9;2;1
28;24;9;1;1
13;24;9;2;1
52;24;9;1;2
24;24;9;1;1
24;25;9;2;1
13;25;9;1;1
13;25;9;2;1
11;25;9;2;1
18;25;9;1;1
13;25;9;1;1
28;25;9;1;1
13;25;9;1;1
13;25;9;1;1
18;25;9;1;1
6;25;9;1;2
28;25;9;1;2
18;25;9;1;1
46;26;9;1;1
24;26;9;1;1
13;26;9;1;1
36;26;9;1;1
38;26;9;1;1
24;27;9;1;1
18;27;9;1;1
11;27;9;4;2
24;27;9;1;1
28;27;9;2;1
24;27;9;2;1
28;27;9;1;1
13;27;9;2;2
13;27;9;1;1
24;27;9;2;1
13;28;9;2;1
13;28;9;2;1
24;28;9;1;1
13;28;9;1;1
13;28;9;2;1
24;28;9;1;1
13;28;9;2;1
28;29;9;3;1
18;29;9;1;1
18;29;9;1;1
25;29;9;1;1
18;29;9;1;2
18;30;9;1;1
13;30;9;1;1
24;30;9;1;1
25;30;9;1;1
28;1;10;2;1
28;1;10;1;1
13;1;10;1;1
24;1;10;1;1
13;1;10;2;1
13;1;10;2;1
18;1;10;1;1
13;1;10;1;1
41;1;10;1;1
13;1;10;2;1
28;1;10;2;2
13;2;10;1;1
13;2;10;1;1
11;2;10;2;2
18;2;10;1;1
28;2;10;1;1
47;2;10;1;1
28;2;10;1;3
11;2;10;2;1
13;3;10;1;1
28;3;10;1;1
18;3;10;1;1
13;3;10;2;1
28;3;10;1;1
18;3;10;1;1
28;3;10;1;1
25;4;10;1;1
24;4;10;1;1
13;4;10;2;1
28;4;10;1;1
28;4;10;1;1
13;4;10;1;1
28;4;10;1;1
28;4;10;1;1
28;4;10;1;1
13;4;10;1;1
18;4;10;1;1
13;4;10;2;1
11;5;10;1;1
13;5;10;1;1
11;5;10;1;1
13;5;10;1;1
24;5;10;2;1
28;5;10;1;1
13;5;10;1;1
28;5;10;1;1
24;5;10;1;1
13;5;10;2;1
13;5;10;1;2
24;5;10;1;1
29;5;10;1;1
13;6;10;1;1
45;6;10;1;1
41;6;10;1;1
28;6;10;1;1
31;6;10;1;2
28;6;10;1;3
18;6;10;1;1
25;6;10;1;1
28;7;10;1;1
29;7;10;1;1
13;8;10;1;1
13;8;10;1;1
18;8;10;1;1
32;8;10;1;1
52;8;10;1;1
13;8;10;2;1
36;8;10;1;1
18;8;10;1;1
13;9;10;2;2
13;9;10;1;1
6;9;10;1;1
28;9;10;1;1
35;9;10;1;2
11;9;10;1;1
38;9;10;1;1
13;9;10;1;1
18;9;10;1;2
13;10;10;1;1
18;10;10;1;3
41;10;10;1;1
11;10;10;2;1
28;10;10;1;2
28;10;10;1;1
13;10;10;2;1
18;10;10;1;1
13;10;10;1;1
28;10;10;1;1
11;10;10;3;1
11;10;10;2;1
18;10;10;1;1
28;10;10;2;1
25;10;10;1;1
24;10;10;2;1
13;11;10;1;1
24;11;10;1;1
24;11;10;1;1
13;11;10;1;1
28;11;10;1;1
24;11;10;1;1
28;11;10;1;1
11;11;10;2;1
28;11;10;2;1
13;11;10;2;1
13;11;10;2;1
13;11;10;2;1
6;11;10;1;1
33;11;10;1;1
24;11;10;1;1
36;11;10;1;1
28;12;10;2;3
28;12;10;1;1
18;12;10;1;1
24;12;10;1;1
13;12;10;1;1
28;12;10;2;1
13;12;10;1;1
11;12;10;1;1
13;12;10;2;1
13;12;10;1;1
28;12;10;1;3
24;12;10;1;1
28;12;10;1;1
36;12;10;1;1
28;12;10;1;1
24;12;10;1;1
28;12;10;1;1
28;13;10;1;1
11;13;10;1;1
33;13;10;1;1
13;13;10;2;1
18;13;10;1;1
18;13;10;1;1
13;14;10;1;1
18;14;10;1;3
24;14;10;1;1
28;14;10;1;2
13;14;10;1;1
13;15;10;1;1
11;15;10;1;1
24;15;10;1;1
24;15;10;1;1
24;15;10;2;1
25;15;10;1;1
13;15;10;2;1
18;15;10;1;1
24;15;10;1;1
24;16;10;1;1
35;16;10;1;1
28;16;10;1;1
18;16;10;1;1
28;16;10;1;1
13;16;10;1;1
36;16;10;1;1
21;16;10;1;1
13;17;10;1;1
13;17;10;2;1
13;17;10;2;2
13;17;10;1;1
24;17;10;1;1
28;17;10;1;1
25;17;10;1;1
13;17;10;1;1
6;17;10;1;1
24;17;10;1;1
13;17;10;1;1
18;17;10;1;1
18;17;10;1;1
24;17;10;1;1
13;17;10;1;1
24;18;10;1;1
24;18;10;1;1
13;18;10;1;1
13;18;10;1;1
18;18;10;1;1
28;18;10;1;1
28;18;10;1;1
13;18;10;1;1
47;18;10;1;1
24;18;10;1;1
47;18;10;1;1
13;19;10;1;1
28;19;10;1;1
13;19;10;1;1
25;19;10;1;1
28;19;10;1;1
11;19;10;1;1
13;19;10;1;1
28;19;10;2;1
25;19;10;1;1
33;19;10;1;1
13;19;10;1;3
13;20;10;1;1
18;20;10;1;2
18;20;10;1;2
13;20;10;2;1
24;20;10;2;1
28;20;10;1;1
24;20;10;1;1
28;20;10;1;1
13;20;10;1;1
13;21;10;1;1
28;21;10;1;1
24;21;10;1;1
28;21;10;1;1
28;21;10;1;1
13;21;10;1;1
13;21;10;2;1
24;21;10;1;1
18;21;10;1;1
13;21;10;1;2
32;22;10;1;1
28;22;10;1;1
24;22;10;1;1
13;22;10;2;1
80;22;10;1;1
25;22;10;1;1
28;22;10;1;1
44;22;10;1;3
11;22;10;1;1
25;23;10;1;1
13;23;10;1;2
25;23;10;1;1
28;23;10;1;1
18;23;10;1;2
11;23;10;1;1
28;23;10;1;1
11;23;10;1;1
13;23;10;1;1
13;23;10;1;1
21;23;10;1;1
13;23;10;2;1
18;23;10;1;1
13;23;10;1;1
28;23;10;1;1
34;23;10;1;2
28;23;10;2;1
13;23;10;1;1
47;24;10;2;1
24;24;10;1;1
18;24;10;1;1
18;24;10;1;1
18;24;10;1;1
13;24;10;2;1
28;24;10;1;2
21;25;10;1;1
25;25;10;1;1
24;25;10;1;1
25;25;10;1;1
18;25;10;1;1
28;25;10;1;2
28;25;10;1;3
28;25;10;1;1
28;25;10;1;1
18;25;10;1;1
24;25;10;2;1
36;25;10;1;1
25;25;10;1;1
21;25;10;1;1
28;25;10;1;1
21;25;10;1;1
28;25;10;1;1
13;25;10;1;1
18;25;10;1;1
25;25;10;1;1
18;25;10;1;3
11;26;10;1;2
28;26;10;1;1
13;26;10;2;1
13;26;10;2;2
13;26;10;1;1
33;26;10;1;1
13;26;10;2;1
18;26;10;1;1
28;26;10;1;1
13;26;10;1;1
13;27;10;1;1
24;27;10;1;1
28;27;10;1;1
28;27;10;3;1
18;27;10;1;1
28;27;10;1;1
13;27;10;1;2
25;28;10;1;1
24;28;10;1;1
13;28;10;1;1
31;28;10;1;3
13;28;10;1;1
28;28;10;1;1
13;28;10;1;1
49;28;10;1;2
11;28;10;2;1
18;29;10;1;1
24;29;10;2;1
28;29;10;1;1
13;29;10;1;1
24;29;10;1;1
13;29;10;2;1
25;29;10;1;1
29;29;10;1;1
28;29;10;1;1
25;29;10;1;1
13;29;10;1;1
28;29;10;1;1
25;29;10;1;1
28;29;10;1;1
41;29;10;1;1
13;30;10;1;1
28;30;10;3;3
13;30;10;1;1
21;30;10;1;1
13;30;10;2;1
18;30;10;1;1
13;30;10;2;1
18;30;10;1;1
18;30;10;1;1
13;30;10;2;1
18;30;10;1;1
21;30;10;1;1
13;30;10;1;1
29;30;10;1;1
35;31;10;1;1
13;31;10;2;1
13;31;10;1;1
24;31;10;1;1
24;31;10;1;1
24;31;10;1;1
28;31;10;1;1
28;31;10;1;1
25;31;10;1;1
18;31;10;1;1
11;31;10;3;1
18;31;10;1;1
13;1;11;1;1
24;1;11;1;1
24;1;11;1;1
24;1;11;1;1
28;1;11;2;1
80;1;11;1;1
13;1;11;2;1
28;1;11;1;1
36;1;11;1;1
6;1;11;1;1
18;1;11;1;1
13;1;11;2;1
28;1;11;2;1
25;1;11;1;1
18;1;11;1;1
13;1;11;3;1
24;2;11;1;1
13;2;11;1;1
24;2;11;1;1
24;2;11;1;1
13;2;11;1;1
18;2;11;1;2
28;2;11;1;1
13;2;11;1;1
13;2;11;2;1
13;2;11;1;1
18;2;11;1;1
13;2;11;1;1
13;2;11;2;1
24;2;11;1;1
28;3;11;1;1
13;3;11;1;1
24;4;11;1;1
13;4;11;1;1
13;4;11;1;1
28;4;11;1;1
19;4;11;1;3
28;4;11;1;2
25;4;11;1;1
41;4;11;1;1
36;4;11;1;1
35;5;11;1;1
13;5;11;2;1
13;5;11;1;1
13;5;11;2;1
28;5;11;1;1
13;5;11;1;1
24;5;11;2;1
24;5;11;1;1
24;5;11;1;1
24;5;11;1;1
13;5;11;2;1
13;6;11;2;1
24;6;11;1;1
24;6;11;1;1
28;6;11;1;2
36;6;11;1;1
28;6;11;1;1
25;6;11;1;1
18;6;11;1;1
24;6;11;2;1
28;6;11;1;1
28;6;11;2;1
13;6;11;1;1
11;6;11;3;1
13;7;11;2;1
13;7;11;1;1
13;7;11;2;1
13;7;11;1;1
33;7;11;1;1
28;7;11;1;1
13;7;11;1;1
29;7;11;1;1
13;7;11;1;1
28;7;11;1;2
33;7;11;1;1
24;7;11;2;1
13;7;11;1;1
13;7;11;1;1
11;8;11;3;1
18;8;11;1;2
13;8;11;1;1
13;8;11;1;1
18;8;11;1;1
13;8;11;1;1
18;8;11;1;1
28;9;11;1;1
24;9;11;1;1
24;9;11;1;1
28;9;11;1;1
28;9;11;1;1
25;9;11;1;1
24;9;11;1;1
29;9;11;1;1
33;9;11;1;2
33;9;11;1;1
36;9;11;1;1
11;9;11;1;1
18;9;11;1;1
52;9;11;1;1
24;9;11;1;1
24;9;11;2;1
33;9;11;1;1
36;9;11;1;1
13;9;11;2;1
13;9;11;1;1
13;10;11;1;1
41;10;11;1;1
24;10;11;1;1
24;10;11;1;1
13;10;11;2;2
13;10;11;2;1
13;10;11;2;1
28;10;11;1;2
28;10;11;1;2
29;10;11;1;1
18;10;11;1;1
41;10;11;1;1
18;10;11;1;2
13;10;11;2;1
18;10;11;1;2
13;11;11;2;1
24;11;11;1;1
36;11;11;1;1
24;12;11;1;1
13;12;11;1;1
13;12;11;1;1
19;12;11;1;1
11;12;11;3;1
21;12;11;1;1
13;12;11;2;1
13;12;11;1;1
25;12;11;1;1
35;12;11;1;1
13;13;11;2;1
13;13;11;2;1
13;13;11;2;1
18;13;11;1;1
28;13;11;1;1
13;14;11;1;1
13;14;11;2;1
24;14;11;1;1
28;14;11;1;1
28;14;11;1;1
28;14;11;1;1
13;14;11;2;1
18;14;11;1;1
28;14;11;1;3
24;14;11;1;1
13;15;11;1;1
11;15;11;2;1
24;15;11;1;1
13;15;11;1;1
28;15;11;1;1
18;15;11;1;1
13;15;11;1;3
28;15;11;2;1
28;15;11;1;1
13;15;11;1;1
13;15;11;2;1
36;15;11;1;1
24;16;11;1;1
13;16;11;2;1
24;16;11;1;2
28;16;11;3;1
13;16;11;1;1
18;16;11;1;1
36;16;11;1;1
13;17;11;1;1
13;17;11;2;1
13;17;11;2;1
13;17;11;1;1
28;17;11;1;1
6;18;11;1;1
52;18;11;1;1
13;19;11;1;1
11;19;11;3;1
6;19;11;1;1
28;19;11;1;1
13;19;11;1;1
28;19;11;2;1
13;20;11;1;1
13;20;11;1;1
13;20;11;2;1
11;20;11;1;1
24;20;11;1;1
25;20;11;1;1
13;20;11;1;3
35;20;11;1;1
13;20;11;1;1
28;20;11;1;3
11;20;11;1;1
28;20;11;1;1
13;21;11;1;1
13;21;11;1;1
28;21;11;1;1
13;21;11;1;1
24;21;11;2;1
11;21;11;3;1
13;21;11;1;1
24;21;11;1;1
13;21;11;2;1
29;21;11;1;1
13;21;11;1;1
13;21;11;1;1
13;21;11;1;1
36;21;11;1;1
37;21;11;1;3
24;22;11;2;1
13;22;11;1;1
18;22;11;1;1
13;22;11;1;1
24;22;11;1;1
13;22;11;1;1
11;22;11;2;1
28;22;11;2;1
21;22;11;1;1
13;22;11;2;1
29;22;11;1;1
13;23;11;1;1
24;23;11;1;1
13;23;11;2;1
18;23;11;1;1
24;23;11;1;1
25;23;11;1;1
13;23;11;2;1
13;24;11;1;1
11;24;11;4;2
25;24;11;1;1
33;24;11;1;1
18;24;11;1;1
24;24;11;1;1
13;24;11;1;1
24;25;11;1;1
36;25;11;1;1
24;25;11;1;1
24;25;11;1;1
21;25;11;1;1
25;25;11;1;1
13;25;11;2;1
24;25;11;1;1
24;26;11;1;1
13;26;11;1;1
28;26;11;1;2
13;26;11;1;1
24;26;11;2;1
13;26;11;1;1
31;26;11;1;3
28;26;11;1;1
13;26;11;2;1
25;26;11;1;1
29;26;11;1;1
13;26;11;1;1
28;27;11;1;1
13;27;11;2;1
13;27;11;1;1
28;27;11;1;1
32;27;11;1;1
29;27;11;1;1
13;27;11;1;1
41;27;11;1;1
28;27;11;2;1
24;27;11;2;1
52;27;11;1;1
24;27;11;1;1
18;27;11;1;1
28;27;11;1;1
13;28;11;2;2
13;28;11;2;1
13;28;11;1;1
11;29;11;2;1
25;29;11;1;1
18;29;11;1;1
24;29;11;1;1
13;29;11;1;1
13;29;11;2;1
24;29;11;1;1
28;29;11;1;1
24;30;11;1;1
13;30;11;1;1
24;30;11;1;1
27;30;11;1;2
24;30;11;1;1
18;30;11;1;1
13;30;11;2;1
13;30;11;1;1
6;30;11;1;1
24;30;11;2;1
24;30;11;2;1
28;30;11;1;1
28;30;11;2;1
13;1;12;2;1
13;1;12;1;1
13;1;12;2;1
24;1;12;1;1
29;1;12;1;1
36;1;12;1;1
28;1;12;1;1
28;1;12;2;2
13;1;12;2;3
13;1;12;2;1
13;1;12;1;1
18;1;12;1;3
18;2;12;1;1
6;2;12;1;1
24;2;12;1;1
18;2;12;1;1
28;2;12;1;2
13;3;12;1;1
13;3;12;2;1
13;3;12;1;1
11;3;12;2;1
13;3;12;2;1
13;3;12;1;1
13;3;12;2;1
13;3;12;1;1
18;3;12;1;2
36;3;12;1;1
13;4;12;2;1
24;4;12;1;1
13;4;12;2;1
13;4;12;1;1
13;4;12;2;1
13;4;12;1;1
41;4;12;1;1
25;4;12;1;1
18;4;12;1;1
18;4;12;1;1
13;5;12;2;1
28;5;12;1;3
13;5;12;1;1
24;5;12;1;1
24;5;12;1;1
13;5;12;1;1
11;5;12;1;1
27;5;12;1;2
13;5;12;1;1
29;5;12;1;1
21;5;12;1;1
24;5;12;1;1
35;5;12;2;1
11;6;12;1;1
24;6;12;1;1
28;6;12;1;1
13;6;12;1;1
29;6;12;1;1
13;6;12;1;1
18;7;12;1;1
11;7;12;2;1
13;7;12;1;1
11;7;12;1;1
36;7;12;1;1
28;7;12;1;1
13;7;12;2;1
13;7;12;2;1
13;7;12;1;1
28;7;12;1;1
13;7;12;2;3
13;7;12;1;1
13;7;12;1;1
25;7;12;1;1
25;8;12;1;2
24;8;12;1;1
13;8;12;1;1
29;8;12;1;1
25;8;12;1;1
13;9;12;1;1
28;9;12;2;3
13;9;12;1;1
18;9;12;1;2
18;9;12;1;1
24;9;12;1;1
24;10;12;1;1
33;10;12;2;1
24;10;12;1;1
13;10;12;2;1
24;10;12;1;1
18;10;12;1;1
28;10;12;1;1
13;10;12;3;2
13;10;12;2;1
24;11;12;2;1
24;11;12;1;1
28;11;12;1;1
24;11;12;1;1
13;11;12;2;1
24;11;12;1;1
24;11;12;1;1
13;11;12;2;1
13;11;12;1;1
24;12;12;1;1
13;12;12;1;1
24;12;12;1;1
28;12;12;1;1
18;12;12;1;1
13;12;12;2;1
18;12;12;1;1
36;12;12;1;1
13;12;12;2;1
28;12;12;1;1
33;12;12;1;1
25;13;12;1;1
25;13;12;1;2
28;13;12;1;1
24;13;12;1;1
29;13;12;1;1
13;13;12;2;1
13;13;12;2;1
24;13;12;1;1
18;13;12;1;1
24;13;12;1;1
28;14;12;1;2
28;14;12;1;1
25;14;12;1;2
24;14;12;1;1
13;14;12;1;1
33;14;12;1;1
18;14;12;1;1
13;14;12;1;1
24;14;12;1;1
24;14;12;1;1
24;14;12;1;1
18;14;12;1;2
28;14;12;1;1
13;14;12;2;1
18;14;12;1;1
28;14;12;1;1
24;14;12;1;1
18;14;12;1;1
28;14;12;1;1
28;14;12;1;1
18;14;12;1;1
13;14;12;2;1
33;14;12;1;1
33;14;12;1;1
33;14;12;1;1
13;15;12;1;1
24;15;12;1;1
24;15;12;1;1
18;15;12;1;1
28;15;12;1;1
28;15;12;1;1
24;15;12;1;1
13;15;12;2;1
28;15;12;2;1
13;16;12;1;1
13;16;12;1;1
27;16;12;1;1
13;16;12;1;2
13;16;12;2;3
28;16;12;1;1
25;17;12;1;1
36;17;12;1;1
13;17;12;2;1
13;17;12;2;1
24;17;12;1;1
24;17;12;2;1
29;17;12;1;1
13;17;12;2;3
41;17;12;1;1
28;17;12;2;1
13;17;12;1;1
18;17;12;1;1
29;17;12;1;1
13;17;12;1;1
13;17;12;1;1
24;18;12;1;1
13;18;12;2;1
24;18;12;2;1
24;18;12;1;1
13;18;12;1;1
24;18;12;1;1
41;18;12;1;1
18;18;12;1;1
36;18;12;1;1
33;18;12;2;2
24;18;12;2;1
13;19;12;1;1
13;19;12;1;1
25;19;12;1;1
25;19;12;1;1
28;19;12;1;1
13;19;12;1;1
11;19;12;1;1
13;19;12;1;1
13;19;12;1;1
13;19;12;2;1
13;19;12;2;1
11;19;12;2;1
13;19;12;2;1
11;19;12;1;1
18;19;12;1;1
13;20;12;1;1
13;20;12;2;1
13;20;12;3;1
24;20;12;1;1
13;20;12;1;1
24;20;12;1;1
24;20;12;1;1
13;20;12;2;1
11;20;12;1;1
13;20;12;2;1
18;20;12;1;1
30;20;12;1;1
30;20;12;1;1
36;20;12;1;1
25;20;12;1;1
29;20;12;1;1
28;20;12;1;3
24;20;12;1;3
38;20;12;1;1
24;20;12;1;1
13;21;12;1;1
28;21;12;1;1
29;21;12;1;1
24;21;12;1;1
24;21;12;1;1
11;21;12;1;1
25;21;12;1;1
24;21;12;1;1
13;21;12;1;1
24;21;12;1;1
18;21;12;1;2
18;21;12;1;1
13;21;12;1;2
36;21;12;1;1
11;21;12;3;1
18;21;12;1;1
36;21;12;1;1
13;21;12;2;1
41;21;12;1;1
33;22;12;1;1
33;22;12;1;1
13;22;12;1;1
13;22;12;1;1
13;22;12;2;1
18;22;12;1;3
13;22;12;1;1
28;22;12;2;1
11;22;12;1;1
13;22;12;2;1
11;22;12;1;1
36;22;12;1;1
18;22;12;1;1
50;23;12;1;2
33;23;12;1;1
24;23;12;1;1
6;23;12;1;1
13;23;12;1;1
13;23;12;2;1
28;23;12;1;1
13;24;12;2;1
24;25;12;1;1
18;25;12;1;1
18;25;12;1;1
28;26;12;1;1
25;26;12;1;1
13;26;12;1;1
11;26;12;1;1
13;26;12;2;1
25;26;12;1;1
25;26;12;1;1
13;27;12;1;1
13;27;12;2;1
24;27;12;1;1
24;27;12;2;1
21;27;12;1;1
13;27;12;1;1
13;27;12;1;1
41;27;12;1;1
31;27;12;1;3
18;27;12;1;1
13;28;12;1;1
18;28;12;1;1
13;28;12;1;1
13;28;12;1;1
33;28;12;1;1
13;28;12;1;1
13;28;12;2;1
25;28;12;1;1
18;28;12;1;1
41;29;12;1;1
24;29;12;1;1
13;29;12;2;1
28;29;12;1;1
28;29;12;1;1
11;29;12;1;1
13;30;12;1;1
25;30;12;1;1
13;1;1;1;1
28;1;1;1;1
13;2;1;1;1
25;2;1;1;2
25;2;1;1;1
13;2;1;1;1
28;2;1;1;1
41;2;1;1;1
18;2;1;1;1
24;2;1;1;1
13;3;1;1;1
24;3;1;1;1
24;3;1;1;1
24;3;1;1;1
24;3;1;1;1
24;4;1;1;1
28;4;1;2;1
24;4;1;2;1
13;4;1;1;3
29;4;1;1;1
24;5;1;1;1
24;5;1;1;1
29;5;1;1;1
18;5;1;1;1
18;6;1;1;1
18;6;1;1;1
28;6;1;1;1
28;6;1;1;1
28;6;1;2;1
24;6;1;1;1
25;6;1;1;1
24;6;1;1;1
36;6;1;1;1
25;6;1;1;1
13;7;1;1;1
13;7;1;2;1
25;7;1;1;1
24;7;1;1;1
28;7;1;2;1
18;8;1;1;1
28;8;1;1;3
18;8;1;1;1
36;8;1;1;1
35;8;1;1;1
33;8;1;1;1
13;8;1;1;1
29;8;1;1;1
24;9;1;1;1
18;9;1;1;1
29;9;1;1;1
13;9;1;2;1
13;10;1;1;1
33;10;1;1;1
24;10;1;2;1
13;10;1;1;1
24;10;1;1;1
24;10;1;1;1
28;10;1;1;1
25;10;1;1;1
28;10;1;1;1
29;10;1;1;1
28;10;1;1;1
13;10;1;2;1
33;10;1;1;1
35;11;1;1;1
11;11;1;1;1
13;11;1;1;1
28;11;1;1;1
36;11;1;1;1
13;11;1;1;2
18;11;1;1;1
18;11;1;1;1
24;11;1;1;1
13;12;1;1;1
13;12;1;1;1
33;12;1;1;1
28;12;1;1;1
13;12;1;1;1
33;12;1;1;1
28;12;1;1;1
25;12;1;1;1
29;12;1;1;1
13;12;1;1;1
29;12;1;1;1
33;12;1;2;1
18;12;1;1;1
24;12;1;1;1
25;12;1;1;1
18;13;1;1;1
28;13;1;1;2
13;13;1;1;1
52;14;1;1;1
13;14;1;2;1
24;14;1;2;1
24;14;1;1;1
52;14;1;1;1
13;14;1;1;1
29;14;1;1;1
24;14;1;1;1
24;14;1;1;1
24;15;1;1;1
24;15;1;1;1
18;15;1;1;1
24;15;1;1;1
28;15;1;2;1
25;15;1;1;1
28;15;1;1;1
36;15;1;1;1
13;15;1;2;1
28;15;1;1;1
13;15;1;1;1
24;15;1;2;1
13;15;1;1;1
33;15;1;1;1
41;15;1;1;1
11;16;1;1;1
11;16;1;3;3
18;16;1;1;1
28;16;1;2;1
13;17;1;1;1
25;17;1;1;1
13;17;1;1;1
13;17;1;2;1
28;17;1;1;1
13;17;1;1;1
28;17;1;1;1
28;17;1;1;1
24;17;1;1;1
34;17;1;1;1
13;17;1;1;2
28;17;1;1;1
24;18;1;1;1
24;18;1;1;1
24;18;1;1;2
11;18;1;2;1
11;18;1;1;1
13;18;1;1;1
13;18;1;1;1
13;18;1;2;1
18;18;1;1;1
28;18;1;1;1
18;18;1;1;1
28;18;1;1;1
13;18;1;1;1
28;19;1;1;1
13;19;1;1;1
18;19;1;1;1
13;19;1;1;1
24;19;1;2;1
24;20;1;1;1
28;20;1;1;1
13;20;1;2;1
18;21;1;1;1
52;21;1;2;1
11;21;1;3;1
24;21;1;1;1
24;21;1;1;1
18;21;1;1;2
40;21;1;1;1
18;21;1;1;1
13;22;1;1;1
13;22;1;1;1
18;22;1;1;1
36;23;1;1;1
33;23;1;1;1
13;23;1;1;1
13;23;1;2;1
13;23;1;2;1
25;23;1;1;1
28;23;1;1;1
13;23;1;2;1
13;23;1;1;1
28;23;1;1;1
25;23;1;1;1
18;23;1;1;1
21;24;1;1;1
11;24;1;2;1
41;24;1;1;1
13;24;1;1;1
13;24;1;2;1
25;24;1;1;1
28;24;1;1;1
25;24;1;1;1
13;24;1;2;1
21;24;1;1;1
25;24;1;1;1
24;24;1;1;1
13;25;1;1;1
13;25;1;1;1
24;25;1;1;1
11;25;1;3;1
13;25;1;1;1
11;25;1;1;1
28;25;1;1;1
13;25;1;1;1
13;25;1;1;1
28;25;1;1;1
18;25;1;1;1
28;25;1;1;1
18;25;1;1;1
18;25;1;1;1
13;25;1;1;1
29;25;1;1;1
13;25;1;2;1
24;26;1;1;1
13;26;1;1;3
11;26;1;1;1
24;26;1;2;1
24;26;1;1;2
28;26;1;1;1
24;26;1;1;1
28;26;1;2;1
28;26;1;1;1
25;26;1;1;1
13;26;1;2;1
18;27;1;1;1
28;27;1;1;1
13;28;1;2;1
21;28;1;1;1
13;29;1;1;1
13;29;1;1;1
18;29;1;1;3
24;29;1;2;1
28;29;1;1;1
28;29;1;1;1
28;29;1;1;1
30;29;1;1;1
13;29;1;2;2
24;29;1;1;1
80;30;1;1;1
