id_conce; id_acidente_tip; dia; mes; total; id_risco
22;18;22;4;1;1
22;175;2;5;1;1
22;18;2;5;1;2
22;6;7;5;1;1
22;76;8;5;1;1
22;252;10;5;1;1
22;52;11;5;1;1
22;174;11;5;1;2
22;172;14;5;2;1
22;252;15;5;1;1
22;52;16;5;1;1
22;175;16;5;1;1
22;18;17;5;1;1
22;52;19;5;1;1
22;18;21;5;1;1
22;172;22;5;1;1
22;18;23;5;1;1
22;6;30;5;1;1
22;18;2;6;1;1
22;174;3;6;2;1
22;172;4;6;2;1
22;174;5;6;1;1
22;252;6;6;1;1
22;18;10;6;1;1
22;174;17;6;1;1
22;174;26;6;1;1
22;21;27;6;4;1
22;252;28;6;1;1
22;18;28;6;1;1
22;252;29;6;1;1
22;172;2;8;1;1
22;21;4;8;1;1
22;21;6;8;2;2
22;172;9;8;1;1
22;174;9;8;1;1
22;174;10;8;1;1
22;33;11;8;1;1
22;52;12;8;2;1
22;172;12;8;1;1
22;175;12;8;1;1
22;186;12;8;2;1
22;174;15;8;1;1
22;52;16;8;1;1
22;172;16;8;2;1
22;175;18;8;1;1
22;172;19;8;2;2
22;174;19;8;1;1
22;172;21;8;1;1
22;172;21;8;2;1
22;252;1;7;1;1
22;172;1;7;1;1
22;288;3;7;2;1
22;252;5;7;1;1
22;174;5;7;1;1
22;18;5;7;1;1
22;172;9;7;1;2
22;172;9;7;2;1
22;18;10;7;1;1
22;172;10;7;1;1
22;175;13;7;2;1
22;172;16;7;1;1
22;174;18;7;1;1
22;252;20;7;2;1
22;175;23;7;1;1
22;173;23;7;2;1
22;18;24;7;1;1
22;18;30;7;1;1
22;172;30;7;2;1
22;174;1;9;1;1
22;174;2;9;1;1
22;172;4;9;1;1
22;11;4;9;1;1
22;18;4;9;1;1
22;172;5;9;1;1
22;289;6;9;1;2
22;178;6;9;1;3
22;178;6;9;1;1
22;172;6;9;1;1
22;174;8;9;1;1
22;18;9;9;1;1
22;172;10;9;1;1
22;172;10;9;1;1
22;18;11;9;1;1
22;177;11;9;2;1
22;174;12;9;1;1
22;172;12;9;1;1
22;172;13;9;1;2
22;174;13;9;1;1
22;44;15;9;1;2
22;8;15;9;1;1
