id_acidente_tip;dia;mes;qt_acidentes;id_risco
13;12;2;1;1
13;15;2;1;1
13;23;6;1;1
18;4;6;1;1
19;15;11;1;3
18;25;10;1;1
28;10;6;1;1
29;5;9;1;1
29;14;4;1;1
13;6;5;2;1
24;14;11;1;1
29;5;12;1;1
13;17;3;1;1
13;20;6;1;1
24;10;8;1;1
19;10;10;1;1
18;13;5;3;2
13;4;6;2;1
13;1;2;1;1
6;13;8;1;1
13;8;2;1;1
24;12;6;1;1
25;4;1;1;1
13;29;3;1;2
18;2;7;1;2
19;1;6;2;2
24;17;5;1;1
24;18;11;1;2
24;7;1;1;2
24;12;12;1;1
24;30;12;1;1
13;24;4;1;1
24;24;11;1;1
19;20;6;1;1
30;23;12;1;1
35;22;1;1;1
21;26;1;1;1
13;12;4;1;1
24;26;10;1;1
19;25;4;1;1
24;16;9;1;1
24;12;10;1;1
24;29;1;1;1
11;7;6;3;2
24;11;9;1;1
24;15;9;1;1
11;17;2;1;1
18;4;5;1;1
11;11;5;1;2
13;11;5;1;1
29;30;9;1;2
11;25;10;1;1
31;30;10;1;2
30;9;4;1;2
19;23;5;2;2
13;18;11;1;1
19;1;3;1;3
13;25;3;1;1
13;29;5;1;1
43;25;5;1;3
13;1;9;2;1
30;3;9;1;2
18;28;1;1;1
24;17;4;1;2
13;26;12;1;1
30;8;1;1;1
13;26;3;1;1
25;26;9;1;1
24;10;10;2;1
19;22;12;1;3
13;20;5;1;1
24;9;3;1;2
11;27;3;2;1
13;27;6;3;1
13;27;6;1;1
30;24;10;1;1
13;28;6;2;1
24;28;8;1;1
24;3;9;1;1
19;25;9;1;1
28;12;3;1;2
13;18;1;1;1
13;22;1;1;1
80;22;1;1;1
25;15;3;1;1
13;9;6;1;1
13;9;6;2;1
13;4;8;1;1
13;14;8;1;1
13;22;9;3;1
13;21;10;1;1
13;18;11;1;1
13;7;12;1;1
13;9;12;2;1
80;22;12;1;1
13;24;12;2;1
13;29;12;1;1
25;6;1;1;1
13;8;1;2;1
13;17;1;2;1
21;10;2;1;1
13;18;2;1;1
13;3;6;1;2
13;7;6;1;1
13;9;6;1;1
35;23;8;1;1
13;30;8;1;1
13;14;10;2;1
13;17;11;1;1
13;10;1;2;2
25;3;4;1;1
13;19;4;1;1
13;25;4;1;1
13;27;4;1;2
13;31;5;2;1
25;26;6;1;1
13;29;6;1;1
13;15;8;2;1
21;24;9;1;1
13;23;10;1;1
24;13;12;1;1
13;16;1;1;1
13;16;1;1;1
13;19;1;2;1
13;23;2;2;1
24;1;3;1;1
13;16;3;1;1
38;16;4;1;1
19;2;5;1;1
13;4;5;2;1
13;16;5;2;1
13;29;5;1;1
13;7;6;1;1
13;9;6;1;1
13;16;7;2;1
13;20;7;1;1
13;27;7;1;1
13;28;7;2;1
13;22;8;2;1
13;27;8;2;1
13;23;9;1;2
25;23;10;1;1
13;23;10;1;1
13;2;12;1;1
13;18;12;1;1
24;5;1;1;1
13;4;2;1;1
13;5;2;2;1
13;27;2;1;1
13;14;3;1;1
24;8;4;1;1
13;20;5;2;1
13;12;6;2;1
13;13;6;1;1
13;7;7;1;1
13;20;8;1;1
13;2;9;1;1
13;6;9;1;1
13;11;9;1;1
19;9;10;1;2
24;13;11;1;1
25;18;11;1;1
13;4;12;2;1
24;21;1;1;1
13;20;3;1;1
13;20;3;1;1
13;29;5;1;1
13;15;6;1;1
13;29;11;1;1
19;13;11;1;2
13;3;4;1;1
13;23;12;1;1
11;3;8;1;1
19;3;8;1;2
30;21;11;1;2
13;16;12;1;1
13;17;2;1;1
11;24;4;2;1
13;7;6;1;1
13;25;7;1;3
13;13;8;1;1
13;3;9;1;1
18;22;1;1;1
24;20;10;1;1
47;26;12;1;1
11;17;4;1;2
19;3;8;2;3
24;17;12;3;1
11;25;6;4;1
24;13;8;1;1
24;17;8;2;3
24;4;1;1;1
13;23;9;2;1
13;15;11;1;1
18;30;8;1;1
18;11;9;1;1
24;29;9;1;1
19;18;2;4;3
19;29;8;1;3
27;20;9;1;2
24;29;9;2;1
30;12;1;1;1
49;27;12;1;3
25;19;1;1;1
11;17;1;3;1
19;3;5;3;3
18;3;8;1;2
19;23;2;1;3
29;18;9;1;1
24;23;2;3;1
29;30;12;1;1
13;30;12;1;1
24;28;2;2;1
19;15;3;1;1
11;24;8;3;1
24;8;2;1;1
35;7;11;1;1
18;11;11;1;1
19;26;11;1;3
24;1;10;1;1
11;24;10;1;1
11;25;10;1;1
11;31;10;1;1
13;20;5;1;1
24;12;10;1;1
24;4;12;1;1
30;23;12;1;2
13;22;5;1;2
29;15;6;1;1
24;16;8;2;1
29;6;12;1;2
13;20;12;2;1
13;21;1;1;1
13;12;8;1;3
21;26;10;1;1
13;19;2;1;1
18;16;6;1;1
29;17;10;1;1
13;10;12;2;2
29;8;12;1;1
21;11;3;1;1
24;6;10;1;1
13;28;4;1;1
13;11;2;1;1
13;13;2;1;1
21;20;3;1;1
24;16;3;1;1
24;16;2;1;1
21;18;11;1;1
21;10;8;1;1
11;25;10;1;1
13;17;12;1;1
29;30;7;1;1
13;20;10;1;1
24;10;1;2;1
24;27;7;1;1
29;8;6;1;1
13;6;9;2;1
13;23;9;1;1
21;13;10;1;1
24;7;12;1;1
24;7;12;3;1
24;10;5;1;1
24;14;5;2;1
29;2;7;1;1
29;17;10;1;1
24;20;12;1;1
18;20;7;1;1
24;8;7;1;1
24;11;11;3;2
30;20;2;1;1
29;27;2;1;1
30;13;6;1;1
29;23;8;1;1
18;25;5;1;1
24;11;8;1;1
24;12;8;1;1
18;30;8;1;1
13;25;9;1;2
24;10;2;1;1
6;6;8;1;1
29;15;2;1;1
24;8;2;2;1
13;10;1;2;1
24;22;8;1;1
18;29;10;1;1
18;25;3;1;1
13;6;3;3;1
13;26;5;1;2
24;27;11;1;1
13;23;12;1;1
24;15;1;1;1
13;1;9;1;1
18;13;10;1;1
29;25;10;1;1
24;10;6;1;2
13;20;8;1;1
13;18;9;2;1
35;21;12;1;1
24;5;3;1;1
11;20;5;1;2
24;17;8;2;1
13;19;6;1;1
11;29;1;1;1
13;30;6;2;1
24;17;11;1;1
13;27;9;1;1
25;16;12;1;1
19;19;8;1;1
24;12;1;2;1
13;16;1;1;1
13;20;2;1;1
13;16;3;2;2
13;3;9;1;1
29;19;2;1;2
19;8;5;1;3
30;23;8;1;1
24;23;9;1;1
30;11;10;1;1
19;9;7;2;2
19;10;7;2;1
13;10;7;2;1
24;10;7;2;1
24;13;9;2;1
13;25;2;1;1
13;26;4;2;1
30;8;5;1;1
29;7;6;1;1
29;23;11;1;2
11;7;1;2;1
30;8;8;2;2
13;24;2;1;1
24;25;2;1;1
18;7;7;1;1
24;10;7;1;1
29;4;8;1;1
13;5;10;2;1
19;9;12;1;1
11;5;3;1;1
24;4;11;1;2
18;1;2;1;1
29;7;5;1;1
24;23;7;1;1
49;8;4;2;3
41;29;1;1;2
29;31;1;1;1
13;30;7;2;1
13;21;8;1;2
13;28;8;2;1
11;12;9;1;2
13;23;9;2;1
13;17;10;1;1
13;30;10;1;1
13;31;10;2;1
13;5;12;2;1
24;21;9;3;1
29;5;11;1;1
24;12;11;2;1
24;9;10;2;1
24;19;10;1;1
19;7;5;1;3
18;5;6;1;1
13;2;1;1;1
24;14;8;1;1
29;23;11;1;1
19;1;8;1;3
29;17;9;1;1
29;11;1;1;1
13;12;2;1;2
19;27;12;2;2
19;20;7;1;3
29;22;9;1;1
13;5;3;1;1
24;6;12;1;1
19;27;12;2;1
29;31;3;1;1
29;18;5;1;2
29;24;9;1;1
13;25;9;2;1
13;23;11;1;1
29;31;12;1;1
24;20;5;2;1
19;29;12;3;1
29;22;5;1;2
13;23;4;2;1
24;16;11;1;1
19;12;12;1;2
24;2;2;1;2
29;29;7;1;1
24;11;11;2;2
18;22;12;2;1
18;6;2;1;2
29;20;6;1;1
24;19;7;2;2
24;20;9;1;1
19;8;2;1;2
19;18;2;1;3
19;5;10;2;2
24;14;3;1;2
24;4;5;1;1
29;27;9;1;1
30;23;10;2;2
29;10;12;1;1
21;27;3;1;1
24;24;1;1;1
19;19;7;1;1
13;3;9;1;1
19;3;2;1;3
24;11;8;1;1
29;1;6;1;1
13;16;1;1;1
24;1;2;1;1
24;20;6;2;1
13;13;2;1;1
18;22;9;1;1
24;27;9;3;1
13;14;5;1;2
19;8;12;1;1
24;2;5;2;1
19;25;3;1;2
29;12;6;1;1
24;25;11;1;3
24;10;12;1;1
19;22;11;1;3
18;26;1;1;1
24;12;11;1;1
18;1;3;1;3
13;22;10;2;2
24;9;1;1;1
19;19;4;3;1
29;21;5;1;2
21;26;6;1;1
24;6;9;1;1
13;21;3;2;1
35;19;5;2;1
24;28;1;2;1
29;24;6;1;1
29;11;10;1;1
29;19;5;1;1
36;27;11;1;3
24;26;9;1;1
24;28;3;2;1
24;22;6;2;1
19;18;4;3;2
19;29;6;2;3
19;4;7;4;1
29;11;12;1;1
24;20;5;1;1
19;2;7;2;1
29;7;11;1;2
13;27;4;1;1
19;14;1;1;3
24;9;8;1;1
29;2;11;1;1
29;1;3;1;2
24;8;1;1;1
30;3;8;1;1
13;21;12;2;1
13;29;6;1;2
29;13;8;1;3
24;4;9;2;1
29;20;5;1;1
19;6;12;2;3
24;2;7;1;2
24;30;6;1;1
19;18;8;1;3
13;3;5;1;1
18;8;10;1;2
30;23;11;2;2
24;9;1;1;1
19;8;6;1;2
24;13;7;1;1
19;15;11;1;3
13;11;10;1;1
19;14;1;2;2
19;15;7;2;1
24;8;8;3;1
24;13;9;1;1
24;19;10;2;1
30;3;5;1;2
29;14;10;1;1
24;17;11;1;1
13;6;4;1;1
43;4;1;1;1
24;24;1;1;1
24;6;2;1;1
24;20;10;1;1
24;24;2;2;2
29;28;9;1;1
24;22;1;1;1
29;18;12;1;1
29;17;11;1;1
29;17;8;1;2
19;3;4;1;3
19;5;9;4;3
24;4;1;1;1
13;23;12;2;1
13;8;4;1;1
19;21;10;2;3
24;21;5;2;1
24;26;9;1;1
24;17;7;1;1
19;5;3;1;3
24;26;2;1;1
11;13;8;3;1
18;28;11;1;1
13;18;12;1;1
24;22;10;1;1
24;7;6;1;1
13;26;6;1;1
19;10;1;1;1
19;2;6;1;2
13;24;2;1;1
29;2;2;1;1
30;9;3;1;1
18;5;6;1;1
24;6;7;1;1
24;12;8;1;1
21;23;8;1;1
24;4;9;1;1
13;6;12;1;1
30;17;12;1;2
13;17;1;2;1
13;23;3;1;1
29;17;5;1;1
11;31;10;1;1
24;23;9;2;1
24;6;10;1;1
24;8;5;1;1
19;27;11;1;2
30;3;12;1;2
25;16;12;1;1
29;27;12;1;1
24;8;1;1;1
24;5;2;1;2
13;12;2;1;1
30;5;3;1;2
24;2;4;1;1
24;4;4;1;1
24;28;4;1;1
30;4;5;1;2
24;7;5;1;1
24;2;6;1;2
30;18;7;1;1
18;21;7;1;2
24;27;7;1;2
30;2;8;1;1
30;2;8;1;1
24;18;8;1;1
24;26;8;1;2
21;31;8;1;1
13;19;9;1;2
30;8;10;1;2
19;11;11;1;2
24;22;11;1;1
30;27;12;1;1
24;13;1;1;1
30;31;1;1;2
29;5;2;1;2
24;6;3;1;1
32;12;5;1;1
30;12;6;1;3
24;26;6;1;1
24;1;9;1;1
21;1;9;1;1
24;6;10;1;1
13;25;10;1;1
13;12;2;2;1
13;5;12;2;1
13;26;2;1;1
13;15;4;1;1
11;12;6;2;1
13;5;7;1;1
13;25;7;1;1
13;5;12;1;1
24;15;1;1;1
13;26;1;1;1
21;7;4;1;1
30;19;5;1;1
11;4;7;3;1
30;21;10;1;1
24;26;11;1;1
29;5;6;1;1
13;16;6;1;1
24;13;8;2;1
19;30;1;1;3
24;15;2;1;1
18;1;8;1;1
29;21;10;1;1
24;25;3;1;2
19;6;5;1;1
29;2;3;1;1
13;16;4;1;1
24;6;9;1;2
13;25;7;1;1
29;30;1;1;1
24;27;2;1;1
11;10;12;4;2
24;30;1;1;1
19;30;1;2;1
18;22;6;1;1
19;4;9;1;1
13;6;12;1;1
13;31;5;1;1
19;9;4;1;2
13;15;8;1;1
19;21;5;2;1
13;8;10;1;1
13;24;9;2;1
13;23;12;2;2
13;1;6;1;2
29;26;6;1;2
24;8;10;1;1
29;28;9;1;3
11;23;5;1;1
18;4;10;1;1
19;11;4;4;3
19;3;7;2;3
13;13;5;2;1
6;17;5;1;1
24;13;12;1;1
13;9;2;1;1
24;2;5;1;1
13;19;1;1;1
6;27;2;1;1
24;8;7;2;1
29;16;4;3;1
13;21;6;2;1
19;28;4;1;3
24;5;7;2;3
18;25;6;2;2
19;28;11;1;1
13;10;2;1;1
13;29;8;1;1
6;5;10;1;1
24;13;12;1;1
47;27;1;2;1
19;20;9;1;3
24;16;8;3;1
6;7;3;1;1
19;22;3;1;2
24;26;5;2;1
19;6;11;1;3
24;15;11;1;1
24;18;3;2;1
19;30;6;2;3
29;4;10;1;1
13;12;5;1;1
19;18;5;2;3
19;18;7;2;3
29;19;3;1;1
19;16;9;1;2
29;27;12;1;1
11;12;12;1;1
30;18;12;1;2
13;27;6;1;1
28;8;4;1;1
24;18;2;1;2
24;11;10;1;1
24;27;11;1;1
13;3;6;1;2
18;23;9;1;2
24;31;1;1;1
13;18;8;1;1
29;30;8;1;2
24;10;1;1;1
13;11;5;2;1
19;25;11;1;1
24;3;12;1;1
29;18;2;1;1
13;12;1;1;1
21;25;10;1;1
13;3;6;1;2
29;7;6;1;2
24;26;9;1;1
19;2;12;2;1
29;30;10;1;1
30;23;5;1;1
24;23;5;1;2
29;26;6;1;2
13;8;8;1;1
19;6;12;2;1
13;28;1;2;1
24;25;8;2;1
13;30;10;1;1
24;3;5;2;2
29;26;5;1;2
29;4;6;1;1
13;26;8;1;1
19;30;10;1;3
13;5;7;1;1
13;20;12;1;1
13;5;2;1;1
19;18;5;1;2
24;11;10;1;1
11;27;1;1;1
30;11;7;1;1
19;6;8;1;3
24;15;9;1;1
28;5;2;2;1
13;7;12;2;1
24;17;9;1;1
24;6;3;1;1
11;9;5;1;1
18;29;9;1;1
11;18;11;2;2
29;23;12;1;1
19;1;2;1;2
21;13;9;1;1
47;16;9;1;1
24;12;1;1;1
18;23;2;1;1
29;9;3;1;1
29;26;10;1;1
19;13;12;2;2
6;21;2;1;1
29;13;5;1;1
30;9;6;1;1
29;13;10;1;1
24;7;1;2;1
19;30;1;1;3
19;18;4;2;1
19;17;5;4;1
29;4;9;1;1
18;20;9;1;2
24;23;11;2;1
29;15;2;1;1
29;18;2;1;1
13;14;7;2;1
18;31;8;1;3
19;9;9;1;1
24;22;9;2;1
29;26;2;1;1
24;14;3;1;1
13;9;7;1;1
29;15;8;1;1
13;13;12;2;2
29;12;5;1;1
29;12;12;1;1
29;28;2;1;1
18;21;4;1;1
29;25;5;1;1
19;12;3;3;2
13;16;9;1;1
13;31;8;1;1
13;25;2;2;1
13;28;10;1;3
24;6;3;1;1
29;23;10;1;1
24;27;3;1;1
13;19;11;2;1
29;25;5;1;1
24;10;8;1;1
24;5;1;1;3
11;21;12;1;1
19;20;12;4;2
19;18;2;1;1
24;30;7;2;1
24;9;8;2;1
24;21;11;1;1
29;9;7;1;1
19;15;8;1;2
29;20;5;1;3
29;24;2;1;2
19;15;10;2;3
24;9;11;1;2
18;20;5;1;2
13;10;10;1;1
13;28;11;2;1
13;30;11;1;1
13;2;12;2;1
13;4;12;1;1
11;19;12;1;1
11;22;12;1;1
13;31;12;2;1
13;25;2;1;1
28;2;4;2;1
24;30;4;1;1
11;3;5;1;1
13;28;5;1;1
13;7;8;1;1
13;4;9;1;1
13;24;12;2;2
13;17;3;2;1
41;20;4;1;1
13;21;4;1;1
19;24;4;1;3
13;17;7;1;1
29;24;7;1;1
13;7;10;1;1
13;13;11;1;1
33;27;11;1;1
24;14;7;2;1
30;22;1;1;2
24;28;10;1;1
18;24;11;1;1
24;27;4;1;1
29;2;5;1;1
18;8;5;3;2
30;31;5;1;1
24;31;8;1;1
13;12;10;1;2
24;17;10;1;1
30;1;1;1;1
30;27;4;1;3
24;7;6;1;2
24;22;6;1;1
24;3;7;1;1
28;15;7;2;1
13;17;7;2;1
24;18;7;2;1
24;7;8;1;1
13;11;9;1;2
13;20;9;1;1
13;25;9;2;1
13;19;12;2;1
13;14;1;2;2
13;15;2;2;1
24;11;4;2;1
13;14;5;1;1
13;16;6;1;1
13;23;6;1;1
13;26;10;1;1
13;22;1;1;1
13;2;2;1;1
18;4;2;1;1
13;8;2;1;1
13;22;3;1;1
13;24;3;1;1
13;31;3;2;1
13;12;6;2;1
13;15;6;2;1
18;16;6;1;1
18;18;6;1;1
13;4;11;1;1
11;21;11;2;1
11;21;11;1;1
24;9;11;1;1
30;2;8;2;3
13;9;8;2;1
18;31;8;1;1
24;21;9;1;2
24;7;10;1;2
18;17;9;1;1
19;24;10;1;1
13;5;11;1;1
13;6;3;2;1
13;15;3;1;1
13;9;4;2;1
13;28;5;1;1
18;9;7;1;1
18;13;8;1;1
13;1;9;1;1
13;4;10;1;1
11;9;10;1;1
13;13;11;2;1
41;10;3;1;1
29;10;3;1;1
13;18;6;1;1
25;5;1;1;1
13;9;4;1;1
13;1;5;1;1
35;6;12;1;1
13;16;12;1;1
24;21;12;1;1
30;17;1;1;1
24;21;1;2;1
24;18;2;1;1
13;13;10;1;3
13;1;1;1;1
13;16;2;1;1
24;4;4;1;1
29;27;4;1;1
29;4;10;1;1
13;26;11;2;1
19;22;12;2;2
30;26;2;1;2
11;5;8;3;1
13;21;3;1;1
13;23;3;1;1
13;27;3;2;1
13;27;4;1;1
24;9;5;1;1
13;12;5;2;1
13;19;5;2;1
13;21;5;1;1
13;27;5;1;1
13;1;7;1;1
35;15;7;1;1
13;13;9;1;1
13;14;9;1;1
13;29;9;1;1
13;29;9;1;1
19;29;9;1;1
13;10;11;1;1
13;12;1;1;1
35;23;1;1;1
25;4;2;1;1
13;31;5;2;1
24;2;6;1;1
25;10;6;2;1
13;10;6;2;1
13;8;8;1;1
13;13;8;1;1
25;13;9;1;1
13;19;10;1;1
13;1;11;1;1
13;7;11;1;1
13;25;11;2;1
13;1;12;1;1
13;4;12;1;1
13;17;12;1;1
47;13;1;2;1
13;17;1;1;1
13;25;1;1;1
13;25;3;2;1
13;18;4;1;1
13;3;5;1;1
13;19;5;1;1
13;18;7;2;1
13;17;8;2;1
24;14;9;1;1
24;21;9;2;1
13;27;9;2;1
13;5;10;1;1
13;30;10;1;1
13;4;11;2;1
13;7;12;1;1
24;26;1;1;2
13;30;1;2;1
13;1;3;1;1
30;3;4;2;1
24;4;5;2;1
13;4;6;1;1
13;14;6;1;1
13;16;6;1;1
13;20;6;1;1
24;3;7;2;1
13;5;8;1;1
13;8;8;2;1
13;13;8;1;1
13;19;8;1;1
13;14;10;2;1
13;24;10;2;1
18;4;11;1;1
24;11;11;1;2
13;9;12;1;1
13;14;1;1;1
24;8;2;1;1
38;12;2;1;1
24;1;3;1;1
13;23;4;1;1
80;17;6;1;1
13;27;6;1;1
25;14;7;1;1
13;17;7;2;1
24;23;7;1;1
24;11;8;1;1
13;3;9;1;1
13;11;9;1;1
13;23;9;1;1
13;3;12;1;1
25;9;12;1;1
13;19;12;1;1
13;26;1;2;1
13;28;1;1;1
13;23;4;1;1
13;19;5;1;1
13;14;6;1;1
29;9;7;1;1
13;7;10;1;1
13;19;12;1;1
13;21;12;1;1
13;29;12;2;2
13;6;5;1;1
13;5;8;1;1
13;3;12;2;1
13;9;10;1;1
18;13;5;1;1
47;4;5;1;1
19;6;9;2;3
24;2;10;5;2
19;14;12;1;3
24;7;3;1;1
13;10;11;1;1
18;27;11;1;1
19;8;1;1;3
24;31;1;1;1
18;23;7;1;2
19;18;3;1;1
18;21;6;1;1
13;11;9;1;1
28;7;3;1;2
19;10;4;1;3
29;13;7;1;1
19;20;8;1;1
30;2;1;1;3
18;21;2;1;1
13;29;9;1;1
19;6;10;1;3
13;20;1;1;1
13;18;12;1;1
21;2;6;1;1
13;25;6;1;1
29;11;9;1;2
24;15;11;1;1
13;24;5;1;1
24;3;6;2;1
24;7;8;1;1
13;1;3;1;1
19;2;8;1;1
21;22;6;1;1
13;29;7;2;1
13;27;8;1;1
28;1;9;4;2
19;29;11;1;3
29;9;2;1;1
13;13;8;1;1
28;16;6;1;2
29;19;11;1;1
21;22;10;1;1
19;4;1;1;3
19;24;9;1;1
24;24;11;1;1
13;1;3;1;1
24;21;11;1;1
11;18;2;1;1
19;9;7;2;1
13;12;5;1;1
13;17;5;2;1
24;6;10;2;1
29;4;11;1;1
13;9;12;2;1
11;21;1;2;1
21;11;5;1;1
19;16;6;1;2
37;3;9;1;2
13;20;10;1;1
21;7;4;1;1
13;29;6;2;1
18;29;11;1;1
24;8;12;1;1
29;24;5;1;1
13;20;9;1;1
18;18;1;1;1
18;4;11;1;1
30;27;6;1;1
21;23;8;1;1
21;30;8;1;1
19;5;10;1;1
18;10;2;1;1
24;14;4;1;2
37;28;5;1;3
29;28;10;1;1
19;29;8;3;2
24;31;10;2;2
13;18;1;2;1
29;23;9;1;1
19;29;10;2;1
24;7;3;1;1
19;19;6;1;3
29;1;9;1;1
13;16;9;2;1
29;18;9;1;1
24;19;7;1;1
13;23;9;2;2
24;25;2;1;1
29;27;11;1;1
28;29;1;1;2
29;13;3;1;1
47;5;9;1;1
24;20;10;2;1
27;26;11;1;1
30;12;12;1;1
13;24;8;1;1
13;13;12;1;1
24;14;1;2;1
13;27;9;1;2
13;4;1;1;1
13;7;3;1;1
24;15;3;1;1
21;20;3;1;1
13;21;12;2;1
13;23;3;1;1
19;6;5;2;3
19;7;6;1;2
24;2;10;1;1
30;3;12;1;1
24;11;12;1;1
13;15;10;1;1
13;12;2;2;1
13;25;10;1;1
30;21;12;1;1
13;21;2;1;1
13;21;2;1;1
27;23;2;1;2
13;20;5;1;1
13;25;9;1;1
13;25;1;2;1
13;28;2;1;1
11;16;3;1;1
24;29;6;1;1
13;10;9;2;1
13;26;9;2;1
6;17;11;2;1
13;21;11;1;1
29;2;12;1;1
13;20;12;1;1
13;20;12;1;1
18;22;1;1;1
24;24;1;1;1
28;25;1;2;1
13;29;1;1;1
13;11;6;1;1
24;16;6;1;1
24;13;8;1;1
19;16;8;1;2
29;4;9;1;1
13;13;9;1;1
13;1;2;1;1
37;18;7;1;2
11;18;12;1;1
24;24;2;1;1
24;16;4;1;1
28;18;6;1;2
13;1;7;2;1
13;17;7;1;1
11;30;7;1;1
13;20;11;1;1
11;25;11;1;1
24;12;2;1;1
18;26;2;1;1
24;9;5;1;1
13;26;7;1;1
30;5;8;2;1
13;22;10;1;1
13;29;11;1;1
13;30;12;1;1
24;3;1;1;1
13;19;1;1;1
13;10;12;1;1
18;1;2;1;1
13;18;3;1;1
19;22;4;3;1
13;26;5;1;1
24;23;1;1;1
11;30;1;2;1
19;18;12;1;3
19;23;1;1;1
13;26;2;2;1
11;9;7;4;3
13;7;8;2;1
11;9;2;1;1
24;2;4;1;1
28;28;5;2;2
19;24;10;1;1
19;25;9;3;2
13;4;1;2;1
11;14;1;1;1
13;30;10;1;1
19;14;3;1;2
29;18;6;1;1
19;18;6;1;3
13;24;7;1;1
13;7;9;1;1
19;20;10;1;3
13;17;2;2;1
19;8;4;1;3
21;7;7;1;1
29;15;6;1;1
19;2;9;1;2
11;30;9;2;1
19;15;12;1;1
18;30;6;1;1
13;12;1;1;1
24;10;6;1;1
19;11;1;1;3
24;17;1;1;1
18;3;2;1;1
21;5;4;2;1
18;6;4;1;1
24;16;6;1;1
29;9;7;1;1
13;14;7;1;1
18;4;10;1;1
24;7;10;1;1
19;3;12;3;2
29;27;1;1;2
18;4;2;1;1
18;10;4;1;1
18;28;8;1;2
24;20;10;1;1
18;20;6;1;1
24;27;4;2;3
19;23;6;1;3
47;21;10;2;1
13;18;11;1;1
19;7;4;1;3
19;27;4;2;3
13;30;11;1;1
29;1;11;1;1
13;27;11;2;2
13;28;8;2;1
19;9;10;3;1
13;16;12;2;1
13;22;1;1;1
18;24;12;1;1
29;26;1;1;1
29;2;4;1;1
13;22;7;1;1
18;21;10;2;1
29;27;11;1;1
24;13;12;1;1
24;1;8;2;1
25;10;5;1;1
11;18;6;1;1
11;22;6;1;1
19;25;12;1;3
25;11;3;1;1
29;24;5;1;1
29;15;10;1;1
29;26;12;1;1
18;11;12;1;2
29;13;12;1;1
29;5;2;1;1
29;10;2;1;1
19;26;5;1;1
24;6;6;1;1
19;29;12;1;1
13;29;2;3;1
11;9;4;1;2
13;24;5;1;1
29;20;12;1;1
24;22;12;1;1
13;4;4;2;1
13;27;4;1;1
24;28;6;1;1
19;19;12;1;1
19;6;4;1;2
13;9;1;1;1
29;25;5;1;1
11;11;8;2;1
13;16;8;1;1
19;29;8;1;2
24;30;3;1;1
19;5;8;1;2
29;13;9;1;1
13;25;12;1;1
13;19;1;1;1
19;19;1;1;3
11;29;1;1;1
11;4;2;2;3
30;12;2;1;2
25;21;3;1;1
19;16;12;1;2
11;29;1;1;1
13;9;3;1;1
13;20;3;3;1
19;4;4;1;1
13;20;7;1;2
13;24;11;1;1
24;17;12;2;2
11;18;12;2;1
19;18;1;1;3
13;10;5;1;3
13;29;6;2;1
24;10;7;2;1
30;27;9;1;1
13;23;4;2;1
29;8;7;1;1
24;23;6;1;1
19;29;11;1;1
25;1;12;1;1
11;19;12;2;1
13;4;2;1;1
24;18;12;2;1
11;4;1;2;1
13;19;1;1;1
19;8;2;1;3
13;9;4;1;1
29;12;7;1;1
28;30;7;2;1
13;28;7;2;1
19;30;1;1;1
21;6;9;2;1
13;16;6;2;1
13;23;6;1;1
19;28;12;1;1
28;11;4;1;2
24;17;4;1;1
11;19;4;3;1
13;6;6;2;1
34;20;7;1;1
11;31;10;3;1
30;6;3;1;1
11;5;6;2;1
28;17;2;1;3
18;1;7;1;1
13;23;12;1;1
18;11;9;1;1
24;6;12;1;1
11;31;1;2;1
24;13;9;1;1
13;22;5;1;1
29;23;5;1;1
21;8;3;1;1
47;11;12;2;1
19;11;12;1;3
24;12;1;1;1
47;31;3;2;1
6;7;7;1;1
18;4;10;1;1
11;10;12;1;1
19;2;2;1;1
29;26;11;1;1
13;15;1;1;1
24;13;1;1;1
29;12;5;1;1
18;7;2;1;2
19;6;3;2;1
47;11;3;1;1
19;24;6;1;3
35;21;3;2;1
13;3;6;2;1
24;30;8;2;1
13;18;11;2;1
24;25;11;1;1
13;29;12;2;1
29;28;2;1;1
24;12;7;4;3
19;7;9;1;3
19;15;9;1;3
13;21;12;1;1
19;5;2;2;3
11;18;7;3;1
19;31;7;1;1
24;3;8;1;1
29;31;10;1;1
29;29;1;1;1
29;27;3;1;1
13;1;6;1;1
24;17;12;1;1
24;9;10;1;1
29;22;12;1;1
24;31;3;1;1
24;28;7;1;1
24;4;9;2;1
13;11;9;1;1
19;27;9;1;2
24;28;10;2;2
29;1;8;1;1
19;3;8;2;2
13;20;1;1;1
24;5;7;1;1
24;16;9;1;1
11;19;12;1;1
24;27;3;1;1
19;26;11;1;1
24;28;4;2;2
24;6;6;2;1
24;4;2;2;1
13;17;7;1;1
13;18;12;1;1
29;22;6;1;1
30;23;6;1;1
47;16;5;1;1
24;22;3;1;1
13;6;8;1;1
28;26;11;2;1
28;18;12;3;3
19;2;2;2;3
28;20;7;2;2
24;7;11;1;1
13;13;11;2;1
24;17;1;1;1
24;4;2;1;1
28;13;1;3;2
30;27;5;1;1
13;10;1;1;1
13;15;2;2;1
24;10;3;1;1
30;14;7;2;3
19;4;9;1;3
27;6;9;1;3
13;6;9;1;1
19;4;1;1;3
19;11;7;4;2
33;15;4;1;1
19;2;10;1;3
29;11;6;1;2
18;9;2;2;2
24;20;3;1;1
24;21;8;3;1
30;20;10;1;1
19;29;1;1;3
29;22;5;1;1
19;31;5;1;3
