id_conce; id_acidente_tip; dia; mes; total; id_risco
15;17;4;4;1;2
15;18;4;4;1;1
15;191;6;4;1;1
15;191;6;4;1;2
15;22;7;4;1;1
15;192;10;4;1;1
15;14;10;4;1;1
15;19;10;4;1;2
15;19;10;4;1;1
15;192;11;4;2;2
15;193;12;4;1;1
15;20;13;4;1;1
15;19;13;4;1;2
15;13;17;4;2;1
15;18;18;4;1;1
15;21;19;4;1;1
15;18;19;4;1;1
15;22;20;4;1;1
15;14;24;4;1;2
15;14;25;4;1;1
15;22;25;4;1;1
15;17;26;4;1;1
15;22;26;4;1;3
15;191;26;4;1;2
15;22;3;5;2;1
15;22;3;5;1;1
15;18;4;5;1;2
15;19;5;5;2;3
15;22;7;5;1;2
15;13;8;5;1;2
15;22;14;5;1;1
15;191;16;5;1;1
15;20;20;5;1;3
15;191;21;5;1;3
15;192;23;5;1;1
15;193;26;5;1;1
15;13;27;5;1;1
15;13;30;5;2;2
15;192;3;1;3;1
15;191;12;1;1;2
15;18;13;1;1;1
15;14;18;1;1;1
15;13;18;1;1;2
15;22;24;1;1;1
15;19;26;1;2;1
15;192;26;1;1;1
15;191;2;2;1;1
15;191;8;2;1;1
15;18;8;2;1;1
15;19;11;2;6;3
15;193;13;2;1;2
15;191;15;2;1;1
15;13;16;2;1;1
15;18;17;2;1;1
15;14;18;2;1;1
15;18;20;2;1;3
15;13;1;3;1;1
15;22;3;3;1;1
15;18;4;3;1;1
15;193;6;3;1;1
15;22;7;3;1;1
15;22;7;3;1;1
15;22;13;3;1;1
15;13;14;3;3;1
15;19;16;3;1;2
15;14;17;3;1;1
15;191;21;3;1;1
15;13;22;3;2;1
15;22;24;3;1;2
15;17;24;3;1;1
15;22;25;3;1;2
15;191;27;3;1;1
15;191;28;3;1;1
15;191;28;3;1;1
15;13;30;3;2;1
15;13;5;6;2;1
15;191;5;6;1;2
15;191;6;6;1;2
15;19;6;6;1;3
15;13;8;6;2;1
15;13;8;6;2;1
15;13;8;6;2;1
15;19;13;6;2;2
15;14;14;6;1;1
15;193;15;6;1;1
15;19;15;6;1;2
15;192;16;6;1;3
15;22;17;6;1;1
15;191;18;6;1;2
15;13;20;6;2;1
15;13;20;6;2;2
15;13;27;6;2;1
15;18;27;6;1;1
15;191;28;6;1;3
15;191;1;7;1;2
15;192;1;7;1;2
15;18;6;7;1;1
15;192;7;7;1;2
15;17;7;7;1;1
15;19;9;7;1;2
15;13;17;7;1;1
15;18;17;7;2;1
15;193;18;7;2;1
15;18;25;7;1;1
15;191;26;7;1;3
15;14;30;7;1;1
15;13;10;8;1;1
15;22;11;8;1;1
15;19;12;8;1;3
15;22;14;8;1;1
15;13;17;8;2;1
15;22;22;8;1;1
