dia;mes;qt_acidentes;id_acidente_tip;id_risco
23;10;2;23;1
24;10;1;18;1
24;10;1;13;1
26;10;1;22;1
27;10;1;13;1
27;10;1;18;1
28;10;1;22;1
29;10;1;23;1
29;10;1;13;1
29;10;1;15;1
4;11;1;16;1
10;11;1;16;1
10;11;1;22;1
11;11;1;13;1
12;11;1;15;1
12;11;1;15;1
12;11;1;18;1
12;11;1;13;1
13;11;1;16;1
16;11;1;18;2
16;11;1;22;1
17;11;1;19;3
17;11;1;17;1
18;11;1;18;2
18;11;1;22;1
19;11;1;11;1
19;11;1;18;2
23;11;1;23;2
24;11;1;20;2
24;11;1;20;1
24;11;1;18;2
24;11;2;13;1
25;11;1;22;1
25;11;1;19;1
25;11;2;16;1
26;11;1;16;1
27;11;1;18;1
27;11;1;19;1
28;11;1;23;1
29;11;1;18;1
29;11;1;15;1
1;12;1;22;1
2;12;1;22;1
4;12;1;22;1
4;12;1;16;1
4;12;1;13;1
6;12;1;23;2
6;12;1;13;1
7;12;1;13;1
7;12;1;23;1
8;12;1;13;1
8;12;1;22;1
9;12;1;22;2
9;12;1;13;1
10;12;1;13;1
11;12;1;18;2
12;12;1;19;1
13;12;1;13;1
13;12;1;22;1
14;12;1;18;1
14;12;1;19;3
14;12;1;13;1
14;12;1;13;1
15;12;1;22;3
15;12;1;18;2
16;12;1;16;1
18;12;1;20;2
18;12;1;20;1
19;12;1;17;1
20;12;1;23;1
21;12;1;13;1
22;12;3;23;1
23;12;1;19;3
23;12;2;16;1
25;12;1;22;1
28;12;1;15;1
30;12;1;20;2
30;12;2;11;1
31;12;1;22;1
2;1;1;18;1
4;1;2;13;1
5;1;1;17;1
5;1;1;13;1
6;1;1;6;2
11;1;1;15;1
12;1;1;23;1
13;1;1;18;1
14;1;1;13;1
14;1;1;18;1
14;1;1;13;1
16;1;1;18;1
16;1;1;13;1
18;1;2;13;1
19;1;1;15;1
21;1;1;20;3
24;1;1;15;1
25;1;1;16;1
25;1;1;16;1
28;1;1;18;1
29;1;2;13;1
30;1;1;15;1
31;1;1;18;1
2;2;2;15;1
3;2;1;15;2
4;2;1;18;1
4;2;1;14;1
5;2;1;11;1
8;2;1;15;2
12;2;1;23;1
13;2;1;23;1
13;2;1;18;1
13;2;1;23;1
14;2;1;16;1
15;2;1;16;1
16;2;2;13;1
17;2;1;15;1
17;2;1;19;2
21;2;1;15;1
23;2;1;23;1
23;2;1;15;1
24;2;1;23;1
24;2;1;19;3
27;2;1;18;1
27;2;2;13;1
1;3;1;18;1
2;3;1;22;1
2;3;1;18;1
3;3;1;13;1
3;3;1;19;1
4;3;1;18;1
4;3;1;15;1
5;3;1;13;1
5;3;1;13;1
5;3;2;23;2
6;3;1;23;1
8;3;1;19;1
11;3;1;13;1
13;3;1;22;1
15;3;1;13;1
16;3;1;13;1
16;3;1;20;2
16;3;1;22;1
17;3;1;17;1
21;3;2;23;1
22;3;2;23;1
23;3;1;23;1
23;3;2;15;1
