dia;mes;qt_acidentes;id_acidente_tip;id_risco
30;11;1;13;1
30;11;1;24;1
30;11;1;29;2
1;12;1;29;1
1;12;1;18;1
1;12;1;11;1
1;12;1;13;1
2;12;1;18;1
2;12;1;24;1
2;12;2;13;2
2;12;2;24;1
2;12;1;29;1
3;12;1;13;1
3;12;1;29;1
3;12;1;13;1
3;12;1;29;1
3;12;1;96;1
4;12;1;13;1
4;12;1;11;1
4;12;1;13;1
4;12;1;29;1
4;12;1;18;1
4;12;1;24;1
5;12;1;83;1
5;12;2;30;2
5;12;1;13;1
5;12;1;29;1
5;12;1;96;1
6;12;2;13;1
6;12;1;18;3
6;12;2;13;1
6;12;1;46;2
6;12;1;96;1
7;12;1;18;1
7;12;1;30;3
7;12;1;29;1
7;12;1;13;1
8;12;1;11;1
8;12;1;13;1
8;12;1;13;1
8;12;1;30;1
8;12;1;29;1
8;12;1;29;1
9;12;3;13;1
9;12;1;29;1
9;12;2;24;1
9;12;1;13;1
10;12;1;30;3
10;12;2;13;1
11;12;1;18;1
11;12;1;13;1
11;12;1;13;1
11;12;1;29;1
11;12;2;13;2
11;12;1;19;3
12;12;2;6;2
12;12;1;11;1
12;12;1;24;1
12;12;1;13;1
12;12;1;18;1
12;12;1;24;1
12;12;1;52;1
12;12;1;13;1
13;12;1;13;1
13;12;1;24;2
13;12;1;29;1
13;12;1;19;1
13;12;1;29;1
15;12;1;24;1
15;12;1;13;2
15;12;1;13;1
15;12;1;30;1
15;12;1;30;2
15;12;1;52;1
16;12;1;13;1
16;12;1;13;1
16;12;1;96;1
16;12;1;6;2
16;12;1;52;1
17;12;2;24;1
17;12;2;19;3
17;12;2;13;1
17;12;1;29;1
18;12;1;18;1
18;12;2;13;2
19;12;1;24;1
19;12;1;29;1
19;12;3;96;1
19;12;1;29;1
19;12;1;96;1
19;12;1;13;1
20;12;1;30;2
20;12;1;13;1
20;12;1;30;3
20;12;1;24;1
20;12;1;29;1
20;12;1;19;3
20;12;1;52;1
20;12;1;6;1
20;12;1;29;1
20;12;1;24;1
20;12;1;13;1
21;12;1;24;2
21;12;1;52;1
21;12;2;13;1
21;12;1;18;1
21;12;1;19;2
21;12;1;96;1
21;12;1;13;1
22;12;1;13;1
22;12;1;29;1
22;12;1;24;1
22;12;1;29;1
22;12;1;52;1
22;12;2;13;1
22;12;1;13;1
23;12;1;29;3
23;12;1;29;1
23;12;1;18;1
23;12;1;29;1
23;12;1;96;1
23;12;1;13;1
24;12;1;98;1
24;12;1;29;1
24;12;1;29;1
24;12;1;18;3
25;12;1;29;2
26;12;1;24;1
26;12;1;27;1
26;12;1;24;1
27;12;1;24;1
27;12;1;13;1
27;12;2;13;1
28;12;1;52;1
29;12;1;29;1
29;12;1;13;2
30;12;1;13;2
30;12;1;96;3
30;12;1;29;1
1;1;1;13;2
2;1;1;24;1
3;1;1;29;1
3;1;1;13;1
3;1;1;29;1
4;1;1;29;1
5;1;1;29;1
5;1;1;18;1
5;1;1;13;1
6;1;1;13;1
6;1;2;13;1
6;1;1;29;1
6;1;1;13;1
7;1;1;13;1
7;1;1;24;1
7;1;1;13;1
8;1;1;13;1
8;1;1;24;1
