id_conce; id_acidente_tip; dia; mes; total; id_risco
16;4;28;7;1;1
16;7;28;7;1;1
16;78;2;8;1;1
16;4;2;8;2;1
16;75;3;8;1;1
16;75;4;8;1;1
16;4;5;8;1;1
16;78;5;8;1;2
16;4;5;8;1;1
16;75;8;8;1;1
16;75;8;8;1;1
16;78;8;8;1;1
16;53;8;8;1;1
16;78;8;8;1;1
16;4;9;8;1;1
16;78;10;8;1;1
16;4;10;8;2;1
16;78;10;8;1;1
16;75;11;8;1;1
16;75;11;8;1;1
16;75;11;8;1;1
16;18;12;8;1;1
16;4;14;8;1;1
16;75;14;8;1;1
16;75;15;8;1;1
16;78;15;8;1;1
16;4;15;8;1;1
16;78;16;8;1;1
16;4;16;8;1;1
16;75;16;8;2;1
16;4;16;8;1;1
16;18;17;8;1;2
16;78;18;8;1;1
16;78;18;8;1;1
16;4;23;8;1;1
16;75;24;8;1;1
16;4;24;8;1;1
16;4;24;8;1;1
16;4;24;8;1;1
16;4;25;8;1;1
16;11;25;8;1;1
16;75;25;8;1;1
16;4;25;8;1;1
16;75;27;8;1;1
16;75;27;8;1;1
16;4;29;8;1;1
16;78;29;8;1;1
16;4;30;8;1;1
16;4;31;8;1;1
16;4;31;8;1;1
16;11;31;8;1;1
16;78;31;8;1;1
16;4;31;8;1;1
16;53;1;9;1;2
16;53;1;9;1;1
16;11;1;9;1;1
16;4;1;9;1;1
16;4;1;9;1;1
16;78;2;9;1;1
16;75;2;9;1;1
16;75;3;9;1;1
16;4;4;9;1;1
16;75;4;9;1;1
16;78;4;9;1;1
16;18;4;9;1;1
16;78;4;9;1;1
16;4;4;9;1;1
16;78;4;9;1;1
16;4;4;9;1;1
16;4;5;9;1;1
16;75;5;9;1;1
16;11;6;9;1;1
16;11;6;9;1;1
16;75;6;9;1;1
16;18;7;9;1;1
16;4;7;9;1;1
16;78;7;9;1;1
16;75;8;9;1;1
16;18;8;9;1;1
16;75;8;9;1;1
16;78;8;9;1;1
16;75;8;9;1;2
16;4;9;9;1;1
16;75;10;9;1;1
16;4;10;9;1;1
16;78;11;9;1;1
16;18;11;9;1;1
16;75;12;9;1;1
16;78;13;9;1;1
16;78;13;9;1;1
16;78;13;9;1;1
16;75;14;9;1;1
16;7;14;9;1;1
16;75;14;9;1;1
16;75;15;9;1;1
16;4;15;9;1;1
16;78;15;9;1;1
16;75;15;9;1;1
16;78;17;9;1;1
16;4;18;9;1;1
16;75;18;9;1;1
16;4;19;9;1;1
16;4;19;9;1;1
16;78;20;9;1;1
16;78;21;9;1;1
16;78;21;9;1;1
