dia;mes;qt_acidentes;id_acidente_tip;id_risco
13;2;1;119;1
13;2;1;119;1
14;2;1;273;1
14;2;1;6;1
14;2;1;4;1
14;2;1;33;1
14;2;1;118;3
15;2;1;119;2
17;2;1;119;1
17;2;2;117;1
18;2;1;6;1
18;2;2;4;1
18;2;1;117;1
18;2;1;6;1
18;2;1;33;1
18;2;1;4;2
18;2;1;117;2
19;2;1;33;1
19;2;1;33;1
19;2;1;126;1
19;2;1;273;1
19;2;1;4;1
19;2;1;273;1
21;2;1;4;1
22;2;1;117;1
22;2;1;119;2
22;2;1;119;1
23;2;1;119;1
23;2;1;6;1
24;2;1;117;1
24;2;1;63;1
24;2;1;117;1
24;2;1;7;2
25;2;2;117;1
25;2;1;4;1
25;2;1;273;1
26;2;1;119;1
27;2;2;7;1
27;2;1;4;1
27;2;1;273;1
28;2;1;4;1
28;2;1;33;1
28;2;1;273;3
28;2;1;4;1
28;2;3;117;1
1;3;1;117;1
1;3;1;117;1
2;3;1;117;3
2;3;1;4;1
3;3;2;33;1
3;3;1;7;1
4;3;1;4;1
4;3;1;33;1
4;3;2;33;1
4;3;1;273;3
4;3;2;117;2
5;3;1;6;1
5;3;1;6;3
5;3;1;63;1
5;3;1;33;1
5;3;4;4;1
5;3;2;4;1
5;3;1;273;1
5;3;1;33;1
5;3;1;33;1
5;3;1;273;1
6;3;1;117;1
6;3;1;117;1
6;3;1;126;1
6;3;1;4;3
6;3;1;4;1
6;3;1;4;2
7;3;2;33;1
7;3;1;4;1
7;3;1;4;1
8;3;1;4;1
9;3;2;117;1
9;3;1;273;1
9;3;1;33;1
10;3;1;117;1
10;3;1;4;2
10;3;1;273;1
10;3;1;4;1
10;3;1;273;1
10;3;1;4;1
10;3;3;117;1
11;3;1;119;1
11;3;2;117;1
11;3;1;118;1
11;3;1;4;1
11;3;1;33;1
11;3;1;33;1
11;3;1;33;1
11;3;2;119;1
11;3;1;6;1
12;3;1;33;1
12;3;1;4;1
12;3;1;4;1
13;3;1;4;1
13;3;1;273;1
13;3;1;4;1
13;3;2;117;1
14;3;1;118;1
14;3;1;117;1
14;3;1;4;1
14;3;2;118;1
15;3;1;33;1
16;3;2;117;1
16;3;1;118;2
16;3;1;33;1
16;3;1;119;1
17;3;1;117;1
17;3;2;63;1
17;3;1;33;1
18;3;1;117;1
19;3;1;4;1
19;3;1;118;1
20;3;1;120;1
20;3;1;33;1
20;3;1;4;1
20;3;1;4;1
20;3;1;33;1
21;3;1;119;1
21;3;1;119;1
21;3;1;33;1
22;3;1;119;1
23;3;1;117;1
23;3;2;4;1
23;3;2;4;1
23;3;1;118;1
23;3;1;33;1
23;3;1;4;2
23;3;1;118;1
23;3;2;117;1
24;3;1;7;3
24;3;1;4;1
25;3;1;120;3
25;3;1;4;2
25;3;1;4;1
25;3;1;117;3
25;3;1;117;1
25;3;1;118;1
26;3;1;4;1
26;3;1;119;1
26;3;1;117;1
26;3;2;4;1
27;3;1;117;1
27;3;1;4;1
27;3;1;33;1
29;3;1;118;1
30;3;1;4;1
30;3;2;4;1
30;3;1;4;1
30;3;1;4;3
31;3;1;4;1
31;3;1;117;1
31;3;1;33;1
31;3;1;117;2
1;4;1;33;1
1;4;1;4;1
1;4;1;33;1
2;4;1;117;1
2;4;1;33;1
2;4;1;4;1
2;4;1;117;1
2;4;1;117;1
2;4;1;119;2
3;4;1;119;1
5;4;1;4;1
5;4;1;33;1
6;4;1;33;2
6;4;1;273;1
7;4;1;7;1
7;4;1;4;2
8;4;1;33;2
9;4;1;4;1
9;4;1;33;1
9;4;1;119;1
10;4;1;4;2
10;4;2;4;1
10;4;1;258;2
10;4;1;117;1
10;4;1;117;1
11;4;1;117;1
11;4;1;118;3
11;4;1;7;2
11;4;1;7;3
13;4;1;120;1
14;4;1;4;1
14;4;1;258;3
15;4;1;4;1
15;4;2;118;1
15;4;4;4;1
15;4;1;63;1
16;4;1;33;1
16;4;1;117;1
16;4;1;33;1
16;4;2;4;1
16;4;1;4;2
17;4;1;119;2
17;4;4;4;1
17;4;1;273;1
18;4;1;119;1
18;4;1;4;1
18;4;1;118;1
18;4;1;117;1
18;4;1;4;1
19;4;1;4;1
19;4;1;33;1
19;4;1;119;1
20;4;1;119;1
21;4;2;117;1
22;4;1;119;1
22;4;1;4;1
22;4;1;4;1
22;4;1;126;2
