dia;mes;qt_acidentes;id_acidente_tip;id_risco
27;9;2;54;1
28;9;1;55;1
28;9;1;55;2
29;9;2;54;1
30;9;1;57;1
30;9;1;63;1
1;10;1;18;1
1;10;1;18;1
2;10;1;64;1
2;10;2;54;1
3;10;1;54;1
3;10;1;18;1
6;10;1;54;1
6;10;2;54;1
7;10;1;55;1
7;10;1;18;1
7;10;1;58;1
7;10;1;55;1
9;10;1;58;1
9;10;1;33;1
9;10;1;11;1
10;10;1;54;1
12;10;1;54;1
12;10;1;56;1
13;10;1;58;1
14;10;2;58;2
15;10;2;55;1
17;10;1;55;1
19;10;1;6;3
19;10;1;57;1
19;10;1;57;1
19;10;1;57;1
20;10;1;63;1
21;10;1;6;1
22;10;1;54;2
22;10;1;33;1
25;10;1;63;1
25;10;1;56;1
25;10;2;18;1
26;10;1;18;1
26;10;1;57;1
26;10;1;54;1
28;10;1;63;1
28;10;1;54;1
28;10;1;55;1
30;10;1;55;1
31;10;1;18;1
31;10;1;56;1
31;10;1;57;1
1;11;1;55;1
1;11;2;55;1
1;11;1;18;1
2;11;2;56;1
2;11;1;56;1
3;11;1;56;1
3;11;1;57;1
3;11;2;55;1
4;11;1;55;2
4;11;2;18;1
5;11;1;57;1
