dia;mes;qt_acidentes;id_acidente_tip;id_risco
30;7;2;172;1
4;3;1;174;1
10;3;1;174;1
18;3;2;185;1
21;3;1;185;1
26;3;1;187;1
3;8;1;11;1
6;8;1;174;1
7;8;1;172;1
15;8;1;174;1
18;8;2;172;1
24;8;2;174;1
25;8;1;6;2
2;9;2;172;1
2;9;2;174;1
2;9;1;174;1
10;9;1;174;1
16;9;1;174;1
18;9;1;6;1
19;9;1;174;1
23;9;1;174;1
1;10;1;174;1
1;10;2;187;1
5;10;1;172;1
5;10;1;11;1
7;10;2;187;2
9;10;1;172;1
15;10;1;174;1
21;10;1;172;1
30;10;1;174;1
4;11;1;187;1
12;11;1;174;2
12;11;1;174;1
12;11;1;174;1
16;11;1;11;1
16;11;1;172;1
19;11;1;163;1
19;11;1;174;1
20;11;1;163;1
21;11;1;187;1
23;11;2;172;1
25;11;1;172;1
25;11;1;174;1
26;11;1;185;1
26;11;1;11;1
30;11;1;172;1
12;12;1;187;1
24;12;1;172;1
3;1;2;172;1
5;1;1;174;1
9;1;1;172;1
16;1;1;163;1
20;1;1;174;1
22;1;1;174;1
28;1;2;172;1
31;1;1;11;1
2;2;2;174;1
2;2;1;172;1
8;2;1;187;1
8;2;2;185;1
17;2;2;187;2
19;2;1;172;1
20;2;2;174;1
22;2;1;11;1
24;2;2;172;1
12;3;1;11;1
15;3;1;174;1
20;3;1;185;1
23;3;1;187;1
26;3;1;175;1
6;4;2;172;1
10;4;1;187;2
12;5;1;172;1
17;5;1;185;1
23;5;2;172;1
28;6;1;172;1
28;6;2;172;1
1;7;1;13;1
6;7;1;55;1
14;7;2;13;1
17;7;1;55;1
30;7;1;55;1
6;8;1;55;1
9;8;1;6;1
15;8;1;13;1
17;8;1;55;1
24;8;1;55;1
30;8;2;13;1
6;9;1;13;1
14;9;2;55;1
16;9;1;55;1
18;9;1;55;1
21;9;1;190;2
22;9;1;55;1
25;9;1;13;1
6;10;1;55;1
13;10;1;55;1
22;10;1;13;3
26;10;2;55;1
27;10;1;55;1
28;10;1;55;1
29;10;1;190;2
31;10;1;13;1
3;11;1;4;1
13;11;1;4;1
22;11;1;55;1
25;11;1;4;1
15;12;1;55;2
22;12;1;4;1
5;1;1;4;1
8;1;1;4;1
26;1;1;4;1
8;2;1;55;1
14;2;1;77;1
19;2;1;75;2
28;2;1;4;1
8;3;1;4;1
8;3;1;75;1
10;3;1;4;2
11;3;1;4;1
25;3;1;55;1
12;4;1;4;1
14;4;1;55;1
28;4;1;4;2
2;5;1;75;2
13;5;1;55;1
13;5;1;75;2
19;5;1;55;1
3;6;1;4;1
15;6;1;75;1
17;6;1;75;1
24;6;1;75;1
14;7;1;55;1
17;7;2;55;1
19;7;1;4;1
7;8;1;55;1
16;8;1;53;1
23;8;1;77;1
10;9;1;55;1
28;9;1;4;1
7;10;1;4;1
11;10;1;4;2
13;10;1;11;1
29;10;1;55;1
3;11;1;4;1
10;11;1;55;1
12;11;1;55;1
18;11;1;55;1
29;11;1;55;1
20;12;1;55;1
29;12;1;4;1
24;1;1;55;1
1;3;1;4;1
10;3;1;4;1
22;3;1;4;1
8;5;1;55;1
24;5;1;55;1
27;5;1;4;1
7;6;1;75;1
15;6;1;75;1
30;6;1;55;1
1;7;1;4;1
3;7;1;4;1
4;7;1;4;1
21;7;1;6;1
26;7;1;55;1
31;7;1;4;1
18;8;1;4;2
4;9;1;55;1
4;9;1;75;1
18;9;1;4;1
